,fire_id,fire_size,fire_cause,latitude,longitude,state,state_no,discovery_month,discovery_month_no,year,putout_time,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,fire_size_bin,fire_size_bin_no,medium_plus
5279,24994,5.0,Arson,41.1196,-123.6878,CA,5,Sep,9,2003,1,13.50851064,13.4217119,12.54358974,2.074520256,2.108158996,2.713333333,83.79279279,81.65517241,79.5703125,Toy,2,0
5280,25004,2.0,Lightning,26.1775,-81.6279,FL,7,Jul,7,2013,0,26.39063745,26.35123967,26.14481132,3.3667330680000003,3.0363636360000004,3.26509434,81.95026882,82.53693182,83.944,Teacup,1,0
5281,25005,1.0,Debris Burning,42.82955152,-73.89197186,NY,30,Jul,7,2007,0,21.06425041,21.33425499,20.01100917,2.890480132,2.776851852,2.232307692,70.57824268,74.55102041,78.60317459999999,Teacup,1,0
5282,25006,25.0,Arson,32.84583953,-89.93180190000001,MS,22,Feb,2,1994,0,8.131637843,9.372088725,4.627385892,2.908350305,2.630185185,2.985477178,75.91511628,80.49417249,81.06153846,Mini,3,0
5283,25010,1.0,Debris Burning,31.66918953,-89.42425413,MS,22,Jan,1,1998,0,8.014814815,9.073619632,5.410071942,1.76162963,1.636809816,2.097122302,72.06814815,71.44478528,66.56115108,Teacup,1,0
5284,25023,9.0,Lightning,37.80138889,-105.8822222,CO,6,Mar,3,2002,0,0.136288416,2.567298578,4.12020202,4.526004728,4.269194313,4.017171717,40.47990544,38.60900474,38.61111111,Toy,2,0
5285,25024,9.45,Utilities,31.396,-84.6766,GA,8,May,5,1995,0,20.95429142,20.49506173,21.6226087,3.7068,3.690946502,3.816521739,61.90794979,59.36554622,57.51785714,Toy,2,0
5286,25031,1.0,Lightning,48.67166667,-116.9033333,ID,10,Jun,6,2009,2,13.69074074,15.48981481,13.1031746,2.616574074,3.008518519,3.023412698,51.91259879,47.33981481,52.13293651,Teacup,1,0
5287,25033,1.0,Accidental,35.085,-107.1125,NM,28,May,5,2013,0,9.689302326,10.57587549,11.72566372,4.911649581,4.324756335,4.245777778,27.30812854,23.31422925,19.30316742,Teacup,1,0
5288,25038,2.0,Debris Burning,40.21625,-75.2631,PA,34,May,5,2014,0,11.34252336,10.21047708,10.88484848,2.362757009,2.420112254,2.771515152,58.66682243,55.96164640000001,58.19393939,Teacup,1,0
5289,25049,789.0,Lightning,33.31916667,-108.8016667,NM,28,Jul,7,2003,35,31.73524962,33.82195846,33.82926829,4.879727685,5.241839763,4.516463415,20.14523449,19.60830861,20.82926829,Medium,4,1
5290,25050,1.0,Debris Burning,34.938005,-87.55765500000001,AL,2,Mar,3,2008,0,8.575931842000001,8.409494948999999,7.411570247999999,3.828221512,3.727070707,3.291322314,70.66666667,71.14345114,71.99563319,Teacup,1,0
5291,25056,3.0,Utilities,45.6333,-107.5006,MT,23,Mar,3,1992,0,5.907777778,5.343055556,6.694642857000001,3.696166667,3.812333333,4.097857143,56.9,55.9047619,48.82142857,Teacup,1,0
5292,25060,5.5,Lightning,38.10321,-109.59103,UT,40,Jun,6,2000,0,22.61935484,23.1827957,22.97619048,4.155555556,4.2698924730000005,4.271428571,20.30718954,18.74193548,18.30952381,Toy,2,0
5293,25062,1.0,Arson,31.44803482,-90.23732841,MS,22,Feb,2,1993,0,9.942377622,10.75558659,10.00297619,2.494545455,2.630726257,3.436904762,60.45314685,65.52513966,64.33333333,Teacup,1,0
5294,25069,6.2,Utilities,41.5949,-77.2001,PA,34,Apr,4,2012,0,9.36120603,10.47582846,6.248449612000001,2.907886754,2.601968504,3.17372549,60.64928425,65.52515091,71.456,Toy,2,0
5295,25076,1.47,Lightning,32.4411,-83.0462,GA,8,Aug,8,1997,0,24.67951274,25.00837104,23.61507538,2.428903654,2.2728506790000003,1.534673367,77.16727717,76.09569378,72.9742268,Teacup,1,0
5296,25077,1.0,Accidental,47.8636,-95.085,MN,20,Apr,4,2003,0,3.232038835,2.605238541,7.208747515,4.286692569,4.462453184,4.609145129,61.95923379,54.80188679,41.89442231,Teacup,1,0
5297,25093,0.7,Arson,36.06666667,-92.33666667,AR,3,Jul,7,1993,0,25.83478261,27.35169492,27.36790123,1.438202247,1.591784703,1.090123457,50.00983146,46.50424929,47.80864198,Teacup,1,0
5298,25094,0.6,Lightning,46.87333333,-114.8316667,MT,23,Aug,8,1992,1,23.07028986,24.05416667,25.68571429,2.617391304,2.766666667,2.777142857,38.54347826,35.51388889,37.85714286,Teacup,1,0
5299,25098,1032.5,Debris Burning,47.4832,-120.3345,WA,42,May,5,1992,1,15.47831669,17.16363636,17.88203593,3.760485021,4.103693182,3.292215569,40.08571429,34.93447293,32.86826347,Large,5,1
5300,25099,1.5,Arson,33.3501,-110.4507,AZ,4,Jun,6,1992,0,24.59550859,26.45577889,27.75478723,1.7928244269999998,1.474425287,1.517177914,36.8330781,28.14985591,27.16666667,Teacup,1,0
5301,25105,5.0,Arson,35.7064,-94.5264,OK,32,Sep,9,2011,0,26.81023256,24.2150838,22.44444444,2.19855814,2.130446927,1.831547619,54.08309592,50.41944709,51.53278689,Toy,2,0
5302,25118,10.0,Debris Burning,35.2643,-88.359567,TN,38,Mar,3,2014,0,8.140246914,9.758333333,9.66468254,3.053168317,2.879351852,2.946428571,65.78715875,66.50525309999999,68.33747412,Mini,3,0
5303,25119,0.6,Lightning,42.80444444,-122.3463889,OR,33,Aug,8,2014,7,26.04767206,26.84044715,25.50745614,2.216125761,2.16191446,2.181057269,41.7525355,40.74338086,39.54185022,Teacup,1,0
5304,25120,1.5,Accidental,48.8561,-100.0087,ND,25,Apr,4,1993,0,-2.106437768,1.406179775,0.381212121,3.5214899710000003,3.058988764,2.663030303,78.78583196,77.07920792,78.49333333,Teacup,1,0
5305,25121,10.0,Lightning,27.1515,-80.9376,FL,7,May,5,2010,0,23.081557,24.49257885,26.43737575,2.940593142,3.104174397,3.159840954,73.77420925,72.29285015,75.0,Mini,3,0
5306,25130,2.0,Utilities,34.28517,-95.5835,OK,32,Aug,8,2015,0,29.79981421,29.94134078,30.7245509,1.6691593130000002,1.368528864,1.646107784,60.06843373,57.39613527,53.77710843,Teacup,1,0
5307,25133,2.2,Debris Burning,32.84329919,-82.58272288,GA,8,Mar,3,2011,0,15.00327715,14.61927035,16.91783567,2.3468705880000003,2.383740602,1.503212851,62.76493256,61.59398496,60.46723647,Teacup,1,0
5308,25134,3.0,Arson,34.04293,-87.89048299999999,AL,2,Dec,12,2006,0,2.861111111,2.672222222,-3.666666667,3.264583333,4.221666667,5.292857143,77.67409471,74.94166667,71.68452381,Teacup,1,0
5309,25135,2.0,Arson,28.7804,-81.5739,FL,7,Mar,3,2013,0,17.46520231,17.17236534,17.84241071,3.107745665,2.861124122,2.276339286,67.48711944,65.62470309,70.42201835,Teacup,1,0
5310,25137,10.0,Arson,33.3834,-110.434,AZ,4,Jun,6,1995,0,24.98343735,26.45990385,28.47692308,2.249759846,2.3713461540000003,2.458004158,19.11575408,18.74519231,17.26195426,Mini,3,0
5311,25138,1.0,Utilities,42.63822,-114.431197,ID,10,Jun,6,2009,0,15.99154762,16.49326683,18.20650888,3.983095238,3.496758105,3.720710059,63.09875,59.44010417,47.70414201,Teacup,1,0
5312,25149,69.4,Debris Burning,33.89388889999999,-85.62638890000001,AL,2,Sep,9,2010,10,25.81092801,24.3539823,24.3539823,1.675628794,1.7128318580000002,1.7128318580000002,70.98590226,65.35600907,65.35600907,Medium,4,1
5313,25151,441.0,Utilities,48.1964,-108.8229,MT,23,Oct,10,2010,0,11.38215768,11.10505263,9.739698492,3.952708333,3.773150106,4.71010101,67.31620112,64.38194444,58.19191919,Medium,4,1
5314,25155,7.0,Lightning,35.9047,-113.0544,AZ,4,Jul,7,1994,0,29.07115659,31.10940734,32.08363636,4.576439791,3.988240828,4.365050505,17.58400762,18.58889934,15.99393939,Toy,2,0
5315,25158,85.0,Debris Burning,36.3161,-94.8378,OK,32,Dec,12,2010,0,10.71506442,9.795527157,6.878787879,3.483755589,4.241755888999999,3.579608939,63.25427136,65.71566524,52.2745098,Medium,4,1
5316,25167,1.0,Accidental,31.4352778,-110.283333,AZ,4,Jun,6,2010,0,25.35728022,26.28224044,27.84823529,4.171012483,4.175966851,4.045294118,17.49511855,19.1452514,15.84337349,Teacup,1,0
5317,25178,17.0,Lightning,41.7363,-117.6051,NV,29,Sep,9,1995,3,20.04979536,19.2486413,18.23988095,3.09372442,2.967391304,2.585714286,27.67121419,29.62771739,26.79761905,Mini,3,0
5318,25187,43.0,Debris Burning,43.79463,-116.63894,ID,10,Jul,7,2000,0,22.35104895,23.40166205,23.89940828,2.777762238,2.517174515,2.756804734,42.18881119,43.50138504,42.15384615,Mini,3,0
5319,25196,6.0,Lightning,34.8334,-108.234,NM,28,Jun,6,1994,1,28.09763889,28.00277778,28.01666667,4.708055556000001,4.698611111,4.95297619,71.25,72.21111111,72.83928571,Toy,2,0
5320,25199,40.0,Arson,34.97446485,-88.32938282,MS,22,Jul,7,1999,0,25.82573696,25.64373576,27.09462366,2.2125,1.788838269,1.309139785,81.31062356,80.39443155,77.40331492,Mini,3,0
5321,25201,30.0,Utilities,43.1022,-115.62661,ID,10,Jun,6,2015,0,18.36507937,22.04938272,24.01846154,4.536507937,4.548888889,4.296410256000001,53.12524851,43.95555556,42.2,Mini,3,0
5322,25202,0.53,Accidental,33.7444,-84.6718,GA,8,Apr,4,1994,0,16.10958333,19.21416667,19.53214286,3.560555556,3.234166667,2.736309524,61.68829337,58.62253521,57.88095238,Teacup,1,0
5323,25206,1.0,Arson,34.73989513,-88.15720907,MS,22,Sep,9,1999,0,27.22171582,27.23907104,28.15670732,1.948525469,2.117213115,2.13597561,60.84552846,56.95277778,51.83544304,Teacup,1,0
5324,25209,50.0,Utilities,41.725,-101.7397222,NE,26,Jul,7,2005,0,24.38062622,25.10351562,25.41313559,3.843395303,3.929199219,3.809322034,57.360276,55.51470588,52.16101695,Medium,4,1
5325,25212,4.0,Debris Burning,34.028828999999995,-87.10282099999999,AL,2,Apr,4,2007,0,12.64466292,8.523943662,10.92857143,2.187921348,2.172676056,2.161904762,65.42900763,61.44277108,62.19727891,Teacup,1,0
5326,25213,2.0,Debris Burning,33.21829227,-90.01384200000001,MS,22,Apr,4,1992,0,13.12338594,14.57080925,17.445625,3.335294118,2.904913295,2.371875,64.33674963,63.81547619,66.21333333,Teacup,1,0
5327,25216,3.0,Lightning,34.33129,-92.44715,AR,3,Jul,7,2011,0,29.3171123,29.2864,31.08639053,3.515909091,2.686133333,3.225443787,64.18983957,66.26666667,61.60946746,Teacup,1,0
5328,25218,1.7,Debris Burning,42.2870171,-73.49315763,NY,30,Apr,4,2003,0,2.953333333,2.767346939,5.966101695,2.5438333330000003,2.447755102,0.994915254,70.11827957,62.08298755,39.47457627,Teacup,1,0
5329,25222,4.1,Lightning,33.71444444,-109.22944440000002,AZ,4,May,5,2009,1,17.86657534,20.86775956,21.01085714,4.524520548,4.797540983999999,4.236571429,19.85342466,19.81967213,17.04,Teacup,1,0
5330,25231,9.0,Debris Burning,33.05471988,-89.30790889,MS,22,Aug,8,1995,0,27.22440476,27.92634921,27.40397351,2.149255952,1.837142857,2.351655629,78.59603659,76.6977492,74.55629139,Toy,2,0
5331,25237,1.0,Debris Burning,33.09800229,-89.97567232,MS,22,Mar,3,1998,0,9.582278481,9.084070796,7.184684685,3.80863061,3.864823009,4.705855856,75.27108434,72.90398126,73.42857143,Teacup,1,0
5332,25253,1.0,Accidental,35.2581,-109.2733,AZ,4,Jul,7,2008,0,20.83023873,19.96534392,19.33055556,2.496276596,2.276657825,2.213407821,39.08510638,52.54907162,61.59217877,Teacup,1,0
5333,25257,39.0,Utilities,32.894,-103.652,NM,28,May,5,2011,0,16.070626,16.12903226,16.7245509,3.042375602,2.771847507,2.474251497,62.78145695,73.17956656,73.37820513,Mini,3,0
5334,25262,1.0,Lightning,40.4719,-110.5863,UT,40,Jun,6,1993,0,16.04002849,15.46934097,18.54207317,3.1558404560000004,3.301432665,3.517682927,38.44301994,36.0,31.93292683,Teacup,1,0
5335,25266,1.0,Accidental,35.9261,-83.787133,TN,38,Mar,3,2014,0,7.82001845,9.176386404,8.599283154,3.505833333,3.398025135,3.040072202,61.95706107,65.33270677,73.21031746,Teacup,1,0
5336,25277,40.0,Debris Burning,36.5837,-96.8145,OK,32,Jan,1,2003,0,3.318953324,2.847550432,1.286746988,3.395827338,3.706340058,2.831325301,72.72580645,71.23976608,76.56441718,Mini,3,0
5337,25278,2.0,Debris Burning,43.3006,-89.1588,WI,43,Oct,10,2011,0,10.860601,9.390862944,7.532894737,3.3937395660000003,4.362944162,4.862171053,71.70434783,65.44783715,61.25657895,Teacup,1,0
5338,25283,215.0,Lightning,44.0688,-112.3872,ID,10,Jul,7,1997,1,15.52542373,15.56896552,15.10714286,4.114830508,4.571551724,4.426785714,58.62127660000001,49.91304348,54.47272727,Medium,4,1
5339,25293,60.0,Arson,36.05666667,-92.43166667,AR,3,Feb,2,2002,5,5.5625,4.291666667,6.005952381,2.544058501,2.186312849,1.924404762,55.75685558,54.99441341,46.26190476,Medium,4,1
5340,25297,100.0,Lightning,48.15,-115.6666667,MT,23,Aug,8,1994,72,27.2464,26.16212121,25.47391304,2.3368,2.490909091,2.417391304,11.0,11.0,11.0,Medium,4,1
5341,25300,3.0,Debris Burning,30.60944444,-93.90666667,TX,39,Oct,10,2010,0,26.4137164,25.43899721,23.18722555,1.4349860980000002,1.582915506,1.77005988,74.01482854,71.5088208,66.43313373,Teacup,1,0
5342,25305,5.0,Arson,36.4955,-94.37671,AR,3,Apr,4,2011,0,12.80054459,14.95083488,19.35984095,3.834172907,3.88729128,3.709741551,64.86959506,61.52532833,61.20874751,Toy,2,0
5343,25307,40.0,Lightning,28.9396,-81.454,FL,7,May,5,2013,0,22.07454891,22.3478673,22.79324056,1.477825261,1.483222749,1.124254473,73.04212091,67.7864633,65.92231076,Mini,3,0
5344,25315,5.86,Arson,34.1901,-85.06700000000001,GA,8,Feb,2,1993,0,5.32,6.434502923999999,5.469230769,2.349668874,2.637426901,3.085470085,70.55960265,69.64327485,67.52136752,Toy,2,0
5345,25316,2.0,Utilities,26.6109,-81.7347,FL,7,Mar,3,2013,0,18.99702517,19.60960187,21.07911111,3.1655211910000003,3.502810304,3.465777778,70.25810185,69.30117647,77.0,Teacup,1,0
5346,25317,1.0,Debris Burning,62.9327,-155.569,AK,1,Aug,8,1993,0,16.94243604,18.77867731,17.18461538,1.733221851,1.890079818,1.967245658,62.71794872,61.84606613,65.72952854,Teacup,1,0
5347,25321,1.0,Lightning,48.46361111,-121.23194440000002,WA,42,Aug,8,2003,4,17.93190921,17.74540682,17.36956522,2.841789052,2.606036745,2.625543478,67.78290366,69.90322581,71.62711864,Teacup,1,0
5348,25326,1.0,Utilities,35.76632,-91.43541,AR,3,Jun,6,2012,0,24.23898467,23.78558052,24.53643725,2.465804598,2.30917603,2.175708502,60.64939467,66.47751196,66.32210526,Teacup,1,0
5349,25329,40.0,Arson,33.565289,-87.36184200000001,AL,2,May,5,2006,0,11.91803279,11.91803279,11.91803279,2.081967213,2.081967213,2.081967213,54.40983607,54.40983607,54.40983607,Mini,3,0
5350,25334,35.0,Arson,33.98536137,-90.05464704,MS,22,Nov,11,2012,0,9.537290034,7.977752809,9.681696429,1.900224215,1.673648649,2.317857143,74.17509728,73.43701799,74.83163265,Mini,3,0
5351,25338,10.0,Debris Burning,32.32783333,-95.20981667,TX,39,Mar,3,2011,0,13.99012739,14.91234818,13.59008621,4.63895966,4.577327935,4.843534483,68.37261146,69.34817814,68.62931034,Mini,3,0
5352,25345,1.0,Lightning,46.25027778,-114.64555559999998,ID,10,Aug,8,2013,1,21.51505065,21.98176638,20.91845238,0.459334298,0.47977208,0.526190476,63.10419682,62.21082621,67.67261905,Teacup,1,0
5353,25360,1.0,Arson,42.6831,-73.5408,NY,30,Apr,4,2014,31,1.891978122,5.901075269,7.481893004,4.715041021,4.501075268999999,4.842386831000001,59.94165907,62.66129032,57.17283951,Teacup,1,0
5354,25371,5.0,Arson,33.3353,-110.4532,AZ,4,May,5,1998,0,19.51891074,20.14759036,20.4295302,4.044175492,4.039156627,4.197986577,35.15733737,34.25301205,32.30201342,Toy,2,0
5355,25376,1.0,Lightning,36.9411,-107.0842,NM,28,Jul,7,2000,0,21.53015428,22.11731844,22.16071429,2.999158485,3.152793296,3.181547619,41.29312763,39.7122905,35.529761900000004,Teacup,1,0
5356,25384,3.5,Debris Burning,33.3667,-110.484,AZ,4,May,5,1993,0,23.0247093,24.33310413,24.81350211,2.133091085,1.862278978,1.893670886,30.025193800000004,34.89194499,33.75105485,Teacup,1,0
5357,25386,2.0,Arson,31.94967,-89.00769567,MS,22,Sep,9,1995,0,26.3517199,25.19653465,23.18202247,1.751105651,1.787623762,2.0342696630000003,75.84025974,71.90306122,68.39325843,Teacup,1,0
5358,25394,12.0,Arson,35.27135,-78.81931667,NC,24,Mar,3,2013,0,6.853548086,7.746132339,10.33193613,2.169281046,2.347716682,2.3518962080000003,59.722668000000006,54.78685446,52.78296146,Mini,3,0
5359,25397,2.0,Utilities,44.05,-108.434,WY,45,Aug,8,1996,1,24.98814229,25.11538462,26.05833333,2.399407115,2.260769231,2.35,33.53754941,33.7,33.80833333,Teacup,1,0
5360,25401,10.0,Lightning,29.2736,-82.6184,FL,7,Jun,6,2010,0,25.85787546,26.302391,25.74922601,1.293040293,1.051758087,1.112693498,77.03189493,76.85132743,78.67241379,Mini,3,0
5361,25402,1.0,Debris Burning,34.7473761,-89.05729238,MS,22,Nov,11,1993,0,11.28847222,11.14055556,13.03869048,3.518333333,3.641111111,4.469047619,66.22315202,66.85555556,76.63095238,Teacup,1,0
5362,25403,8.0,Debris Burning,31.0263,-94.79366667,TX,39,Jan,1,2011,0,10.11960327,9.498447205,20.70422535,3.481706604,3.720807453,5.102816901000001,66.42555686,68.5765625,75.02816901,Toy,2,0
5363,25404,2.5,Accidental,33.3601,-110.474,AZ,4,May,5,1995,0,16.8098995,17.37169231,21.48950749,2.443969849,2.378358974,2.467237687,26.63869347,28.02769231,21.54175589,Teacup,1,0
5364,25419,15.0,Debris Burning,31.48241659,-89.68984349,MS,22,Apr,4,1999,0,16.81703911,20.76256983,23.92215569,1.855384615,1.908938547,1.795209581,59.44615385,62.62011173,61.94610778,Mini,3,0
5365,25423,170.0,Arson,35.7011,-94.525,OK,32,Mar,3,2012,0,8.320392891000001,11.8712406,13.30161943,2.7863423760000003,3.392011278,3.641700405,60.02154493,52.26787417,51.37551867,Medium,4,1
5366,25424,1.0,Accidental,31.81333333,-111.415,AZ,4,Aug,8,2013,5,31.33333333,31.79695431,33.65934066,2.98,2.908121827,3.003296703,37.24289406,31.77948718,23.23076923,Teacup,1,0
5367,25425,52.6,Utilities,39.1577,-109.141483,UT,40,Jul,7,2007,1,25.85498242,28.14235294,28.58109453,3.896432818,4.184449761000001,4.333333333,19.45714286,14.51798561,16.21212121,Medium,4,1
5368,25427,3.6,Debris Burning,44.469722,-68.742333,ME,18,Apr,4,2006,0,6.389664804,7.145251397000001,6.423459245,4.013211951000001,4.206809701,3.508946322,60.20401494,59.8488806,55.11729622,Teacup,1,0
5369,25435,1.5,Arson,43.0783,-102.541,SD,37,Dec,12,2004,0,-0.532687651,0.29281768,1.692771084,3.621065375,4.253867403,4.903012048,71.99875622,65.62430939,61.8373494,Teacup,1,0
5370,25436,3216.0,Lightning,39.0361,-109.1687,UT,40,Jul,7,1999,3,22.92877907,25.82571429,27.493975899999995,3.9875,3.965428571,4.179518072,30.82412791,29.36,19.14457831,Large,5,1
5371,25440,15.0,Debris Burning,37.67795012,-81.59423709999999,WV,44,Mar,3,1995,0,3.035682819,4.513809524,4.877108434,3.009312639,2.9661904760000004,3.555421687,67.34762979999999,70.74146341,73.73493976,Mini,3,0
5372,25448,12.0,Debris Burning,43.45016,-116.23306,ID,10,Jun,6,1995,0,16.65111111,17.77027778,17.07916667,3.746944444,4.013888889,3.958928571,50.73611111,48.92777778,46.42857143,Mini,3,0
5373,25451,6.0,Arson,34.572126000000004,-85.962583,AL,2,Nov,11,2005,0,9.212863071,8.113259669,7.385294117999999,4.086168741,4.554143646,4.382352941000001,63.910162,61.77842566,59.58125,Toy,2,0
5374,25452,1.0,Arson,40.002467,-122.206,CA,5,May,5,2015,0,18.7048951,17.815427,19.22123894,2.879046952,3.041241379,3.261946903,50.51576734,55.35724138,57.67551622,Teacup,1,0
5375,25453,3.0,Lightning,39.7333,-110.8174,UT,40,Jul,7,1994,2,24.05517241,24.38538682,24.25521472,2.7,2.465902579,2.379754601,21.60057471,22.46704871,26.89570552,Teacup,1,0
5376,25455,1.0,Debris Burning,33.45166667,-84.80416667,GA,8,May,5,2015,0,19.02670744,19.92391103,22.91765873,1.916156983,1.5044485630000002,0.934325397,70.6184763,70.16909621,73.39484127,Teacup,1,0
5377,25457,1.0,Debris Burning,36.908133,-121.80055,CA,5,May,5,2013,0,12.50385396,12.54766949,12.42923729,1.730628803,1.507627119,1.271186441,74.87459459,75.38802661,78.88288288,Teacup,1,0
5378,25460,1.0,Lightning,45.25833333,-106.665,MT,23,Jul,7,1994,0,20.88166667,19.70333333,19.49880952,3.838149351,3.745847176,3.311278195,46.79383117,49.59468439,48.62406015,Teacup,1,0
5379,25462,0.67,Arson,42.6291142,-73.71871425,NY,30,Apr,4,2009,0,5.6166666670000005,6.20994941,4.845490196,3.743850267,4.407312925,4.241106718999999,61.15638963,66.27768313,56.28853755,Teacup,1,0
5380,25464,40.0,Arson,33.00193496,-88.91808485,MS,22,Oct,10,1995,0,18.0916185,16.70111732,15.34345238,2.076845152,1.7086592180000002,1.905357143,69.30914369,64.55307263,59.91666667,Mini,3,0
5381,25465,1.0,Accidental,47.7333,-102.6742,ND,25,Jul,7,2006,0,22.88184319,23.29285714,24.38011696,3.497248968,3.102747253,3.060233918,57.60935351,58.64010989,60.35087719,Teacup,1,0
5382,25471,2.1,Debris Burning,32.35308333,-83.35970556,GA,8,Dec,12,2014,0,10.16125409,9.521983162,9.092031873,1.389237248,1.637231057,1.170717131,62.89901478,64.53012048,63.26102941,Teacup,1,0
5383,25472,2.0,Accidental,33.3501,-110.4507,AZ,4,May,5,1993,0,22.22308064,23.43786408,24.1056962,2.2304683730000003,2.068737864,1.809915612,27.30951231,30.74368932,35.78691983,Teacup,1,0
5384,25476,46.0,Lightning,34.47666667,-110.84166670000002,AZ,4,Jul,7,1996,1,25.7849711,25.79775281,28.55,2.523121387,2.258426966,2.3525,52.01754386,56.10227273,40.325,Mini,3,0
5385,25480,2.5,Arson,42.24600492,-79.0457614,NY,30,Apr,4,2003,0,4.330578512,4.857142857,8.229965157,3.868382353,3.914285714,3.86097561,70.84155598,65.74647887,53.12323944,Teacup,1,0
5386,25485,8.5,Lightning,37.155,-106.8866667,CO,6,Jun,6,1996,1,18.28436214,20.12841226,19.72947977,3.701234568,3.269916435,3.351445087,40.19724138,43.98309859,43.15976331,Toy,2,0
5387,25492,1.0,Lightning,32.34964745,-90.1055122,MS,22,May,5,1995,0,19.34828326,20.225,22.30798122,2.95751073,2.877702703,2.781220657,77.3160793,78.22624434,78.85377358,Teacup,1,0
5388,25493,1.0,Lightning,44.4604,-104.1127,WY,45,Aug,8,2015,0,20.855127,20.04609595,19.18200409,3.380461394,3.493779453,2.945807771,57.71765272,58.04916421,68.43721973,Teacup,1,0
5389,25495,20.0,Arson,38.15103153,-82.13109906,WV,44,Mar,3,2003,0,0.962558796,2.7659655830000003,4.076068376,1.6236124180000002,1.47667304,1.574786325,77.58038147,78.94850949,75.15294118,Mini,3,0
5390,25503,5.0,Debris Burning,37.61639647,-81.27363446,WV,44,Jul,7,1994,0,22.61040462,22.22696629,20.99112903,2.28372093,2.227169811,2.025,71.49800797,74.44444444,75.92372881,Toy,2,0
5391,25511,1.0,Lightning,48.2114,-109.201,MT,23,Jul,7,1997,1,15.51043115,17.34818942,17.5508982,2.9706536860000003,2.8529247910000004,3.2203592810000004,68.87605634,68.76685393,74.2804878,Teacup,1,0
5392,25514,20717.0,Lightning,47.94694444,-113.4294444,MT,23,Aug,8,2015,83,19.01327913,19.59068493,19.2327381,2.445244565,2.257300275,2.213173653,47.68032787,44.53185596,45.08383234,XL,6,1
5393,25517,2.0,Debris Burning,32.90714683,-111.9539406,AZ,4,Dec,12,1995,0,15.36717877,13.75294118,13.97784431,1.591620112,1.5901960780000002,1.422155689,35.87569832,33.2464986,37.88023952,Teacup,1,0
5394,25520,13.0,Accidental,33.1334,-105.5505,NM,28,Feb,2,2000,0,7.006963787999999,5.721448467999999,4.148809524,3.521448468,3.5501392760000003,2.9559523810000004,43.97218155,51.27692308,54.97278912,Mini,3,0
5395,25523,4.0,Debris Burning,43.10337994,-73.93952331,NY,30,Apr,4,2007,0,3.45336008,3.691629956,6.438356164,2.477833501,3.185242291,3.890410959,69.50239808,67.40572792,68.52631579,Teacup,1,0
5396,25533,75.0,Utilities,42.67337,-99.90297,NE,26,Jul,7,2012,0,25.57921587,26.58352273,24.14856557,4.7100614080000005,4.07717803,3.430532787,54.04003813,54.24715909,56.1147541,Medium,4,1
5397,25538,5.4,Debris Burning,31.42920988,-82.23833114,GA,8,Mar,3,2011,0,15.24316813,15.00648749,13.98409543,2.791794159,3.2878365830000003,2.991650099,69.01137539,70.01103309999999,67.33615222,Toy,2,0
5398,25544,2.5,Arson,36.2786,-94.8539,OK,32,Oct,10,2005,0,15.51393481,13.59425837,8.142250531,2.594189891,2.337799043,2.369639066,64.69124643,63.09399225,62.01279318,Teacup,1,0
5399,25556,2500.0,Utilities,35.525,-118.9787,CA,5,Aug,8,1997,0,28.43798343,29.02569061,30.88095238,3.236878453,3.16878453,3.054761905,43.90193370000001,42.03038674,36.36904762,Large,5,1
5400,25563,10.0,Arson,34.32639889,-89.24364626,MS,22,Mar,3,1993,0,6.195138889,6.243055556,9.65952381,4.152777778,4.15,4.49702381,70.3929099,69.39884393,72.05696203,Mini,3,0
5401,25571,2.0,Debris Burning,40.71404,-76.17368,PA,34,Apr,4,2014,0,5.376973684,7.37457265,8.812727273,3.720242024,3.829978587,3.341363636,63.15690608,68.36344086,68.40366972,Teacup,1,0
5402,25581,17.0,Lightning,31.5891,-95.28031667,TX,39,Sep,9,2011,3,27.4414794,25.96898496,24.5244898,2.528932584,2.213721805,2.044897959,41.79048964,42.45152091,58.479079500000005,Mini,3,0
5403,25586,3.0,Lightning,34.81818333,-94.95485001,OK,32,Jul,7,2011,0,30.48910524,30.98792943,31.51297405,1.275197033,1.206963788,1.287824351,57.95633999,56.94604651,53.29540918,Teacup,1,0
5404,25592,12.0,Arson,34.17363853,-89.93666637,MS,22,Oct,10,1995,0,21.75438066,21.39325513,20.0987013,2.480332829,2.568235294,2.042207792,67.29848485,67.67352941,66.04545455,Mini,3,0
5405,25593,2.0,Lightning,46.4527778,-114.796944,ID,10,Jul,7,2010,77,19.44888889,20.09583333,20.88869048,0.746944444,0.700277778,0.682142857,63.68994413,60.11388889,62.05952381,Teacup,1,0
5406,25599,1508.6,Arson,44.86286,-108.29522,WY,45,Apr,4,2013,5,4.443435583,3.004830918,3.820873786,3.908856089,4.4767554480000005,3.530243902,53.89913899,57.11380145,62.89756098,Large,5,1
5407,25600,14.1,Arson,35.581517,-85.42345,TN,38,Oct,10,2010,0,15.03897316,14.55566502,13.76705882,1.770128355,1.40270936,1.380588235,66.80516432,61.56359102,52.61176471,Mini,3,0
5408,25602,1.0,Debris Burning,31.56714041,-88.64068496,MS,22,Feb,2,1997,0,8.458333332999999,11.30446927,10.87951807,2.541944444,2.1,2.31626506,67.075,71.95810056,74.50602409999999,Teacup,1,0
