fire_id,state,discovery_month,Temp_pre_7,Wind_pre_7,Hum_pre_7,fire_size_bin_no,medium_plus
31895,OR,Jul,30.83826087,5.260869565,42.64347826,4,1
31897,OK,Feb,5.560878244,3.900998004,67.05473684,3,0
31901,AL,Mar,14.37887324,3.196713615,53.44252874,2,0
31903,MS,Dec,7.160696517000001,2.473631841,64.64204545,4,1
31910,NM,Aug,15.074000000000002,2.2044,65.04535637,1,0
31918,NY,Apr,13.10473684,3.845789474,60.23888889,1,0
31927,WV,Nov,8.458128079,2.489690722,54.70618557,3,0
31933,NV,Aug,22.41492537,2.806565657,23.36363636,1,0
31934,WV,Feb,0.080555556,3.2432539680000003,56.12072435,1,0
31941,AZ,Aug,26.83274854,3.669590643,34.87058824,4,1
31945,WA,Jul,24.33673469,3.184126984,38.74074074,1,0
31948,GA,May,22.44217391,1.369565217,61.70786517,2,0
31964,FL,Aug,30.0,2.08,64.2,1,0
31983,GA,Feb,9.912380952,2.798086124,62.5,1,0
31986,NY,Apr,6.598802395,2.452095808,49.29341317,1,0
31989,ND,Apr,5.1857142860000005,3.52797619,59.41666667,1,0
31993,MS,Sep,28.79761905,1.234730539,65.52694611,3,0
32000,OK,Feb,5.046,2.616,61.88308977,4,1
32002,CA,Jul,29.375,2.716666667,32.12765957,1,0
32003,MT,May,7.162331839,5.060986547,56.28251121,1,0
32007,GA,Jun,25.05966102,2.8292517010000005,76.03743316,1,0
32023,NC,Feb,6.263888889,1.562896825,52.70038911,1,0
32024,NC,Feb,7.269124424,2.329953917,72.76777251,1,0
32026,MS,Feb,8.086956522000001,3.268115942,61.62564103,1,0
32027,CA,Jul,30.50979381,3.069072165,41.69587629,2,0
32030,MS,Mar,18.16071429,2.963690476,66.13095238,3,0
32034,TN,Nov,7.573333333,3.3680000000000003,52.4,2,0
32039,NY,Apr,11.17391304,3.210144928,71.02209945,1,0
32041,TX,Mar,14.51134021,3.3609504130000003,54.78008299,3,0
32052,TX,May,26.796,5.0084,86.88,1,0
32057,MS,Jan,9.686956522,1.911956522,79.06521739,1,0
32059,MN,Apr,0.798780488,3.819512195,67.59876543,1,0
32060,UT,Aug,24.0239521,3.884431138,45.22754491,1,0
32062,WY,Jul,21.54021739,4.189673913,45.08695652,3,0
32064,CA,Oct,21.35816327,1.725641026,60.51794872,3,0
32071,MS,Dec,5.349457701,1.595661605,83.70461538,1,0
32077,OK,Jan,12.28256513,4.28997996,41.55911824,4,1
32079,SD,Oct,10.04347826,3.447204969,53.54037267,3,0
32081,MS,Sep,19.81967213,2.664480874,63.35542169,1,0
32082,GA,Apr,14.58433735,3.711445783,63.75714286,1,0
32085,MN,Apr,5.274390244,4.256097561,55.5304878,1,0
32094,SD,Jun,16.50518135,4.994818653,68.96891192,1,0
32099,AL,Apr,12.92900433,2.611255411,75.38528139,3,0
32105,MS,Apr,16.42564103,2.943589744,51.44871795,1,0
32114,WA,Jun,19.95757576,3.723030303,43.26060606,1,0
32117,MN,Apr,-0.5766871170000001,2.016221766,63.68898488,1,0
32120,CA,Jun,12.51327801,2.963485477,78.52282158,1,0
32124,MT,Jul,19.83884298,1.869214876,59.83264463,1,0
32131,OK,May,20.10978044,2.8556886230000003,67.9804401,1,0
32137,KY,Mar,7.528901734,2.346820809,47.15028902,3,0
32138,PA,May,9.589285714,1.476785714,60.5988024,1,0
32139,CA,May,18.77777778,4.547474747,65.56565657,1,0
32157,MO,Jul,30.34920635,2.215425532,62.47340426,1,0
32159,GA,May,18.92727273,1.795757576,62.40606061,1,0
32161,AZ,Jun,25.24390244,3.796666667,23.5,1,0
32164,AL,Mar,16.7225641,3.674358974,65.63917526,3,0
32165,AR,Mar,10.55232068,3.090295359,75.97413793,1,0
32170,OR,Jul,24.63869048,3.075,38.00595238,1,0
32175,AL,Feb,8.477678571,4.291928251,63.49775785,1,0
32177,SD,Jul,21.13186813,5.315384615,56.20879121,1,0
32180,NV,Aug,25.09602273,3.10625,22.66477273,1,0
32182,KY,Mar,4.375298805,1.311952191,72.94646681,2,0
32183,SD,Dec,-1.482142857,3.810958904,75.74482759,4,1
32186,PA,Apr,2.050505051,2.7510101010000003,58.66161616,1,0
32201,TX,Feb,7.410159362999999,2.902949062,81.91530945,4,1
32203,IL,Dec,-1.881763527,2.363527054,72.23651452,2,0
32205,WA,Jul,11.85960265,2.316216216,74.56462585,1,0
32215,MN,Apr,1.566799205,4.159244533,55.56441718,1,0
32217,AL,Dec,2.043529412,4.31,84.92253521,1,0
32221,MT,Aug,22.95829146,2.062311558,37.51758794,5,1
32225,CA,Jul,23.23809524,2.869047619,56.25,4,1
32226,ME,Apr,5.936309524,4.104166667,72.39285714,2,0
32227,OR,Jul,16.55483871,0.992903226,61.75,1,0
32228,ND,Apr,7.876890756,6.567647059,67.53617021,3,0
32229,GA,Nov,13.31369048,2.473809524,45.08928571,1,0
32234,GA,Aug,26.1247619,3.1242857139999995,67.48148148,1,0
32240,WI,Apr,7.779672131,3.853442623,64.0,1,0
32241,TN,Nov,8.656324582,3.088782816,50.77565632,1,0
32248,GA,Mar,7.379032258,3.747983871,62.09274194,1,0
32249,MN,May,2.067460317,5.255357143,65.37896825,1,0
32252,AZ,Jun,25.63964497,3.043786982,11.90532544,1,0
32259,GA,Jun,26.32916667,2.9625,62.5308642,1,0
32275,MS,Mar,7.113756614,3.926455026,70.57671958,2,0
32277,MS,Apr,15.39821429,3.729166667,60.6547619,4,1
32281,MS,Feb,6.464670658999999,3.017964072,63.75301205,1,0
32293,MS,Apr,14.10238095,3.835119048,55.39156627,1,0
32296,AK,May,12.81288136,2.379322034,45.99661017,6,1
32297,GA,Oct,17.99880952,2.175595238,66.46706587,1,0
32300,MS,Mar,15.16071429,3.3964285710000004,61.42727273,3,0
32306,TX,Sep,30.65668663,2.299001996,59.49301397,3,0
32311,WV,Apr,9.751984127,2.25218254,59.02822581,2,0
32313,SD,Aug,21.24174312,2.939449541,64.53738318,2,0
32316,GA,Jul,29.26707317,1.552439024,58.10365854,1,0
32317,SD,Jul,20.55828221,4.226380368,66.47826087,3,0
32318,UT,Jun,25.1,2.448717949,27.05128205,1,0
32319,WY,Jun,16.46694215,3.838429752,75.02916667,1,0
32322,ND,Apr,2.478443114,5.05508982,60.33532934,1,0
32330,KY,Mar,8.698235294,3.2111764710000004,51.46470588,1,0
32333,NM,Jul,28.00606061,4.184242424,46.4,4,1
32337,WY,Aug,23.01,2.529411765,43.61764706,2,0
32340,SD,Sep,18.55882353,4.034117647,53.16363636,1,0
32342,MO,Mar,25.45654762,2.755357143,70.69642857,4,1
32347,AK,Jul,12.53061224,2.523469388,59.51632653,1,0
32349,NC,Apr,13.91269841,0.90734127,58.76739563,3,0
32353,ID,Jun,19.22057143,4.645977011,48.88505747,4,1
32374,FL,May,23.85914634,5.352173913000001,60.1375,1,0
32376,WV,Apr,10.22522523,3.69009009,56.4954955,1,0
32385,MS,Apr,12.43452381,2.7803571430000003,62.18633539999999,2,0
32390,KY,Apr,7.786290322999999,2.9215725810000004,50.96370968,3,0
32393,MS,Dec,6.519047619,3.639880952,68.17261905,1,0
32396,AL,Jun,21.20238095,2.667261905,57.8452381,1,0
32400,MO,Mar,26.17678571,2.064880952,68.27380952,1,0
32407,GA,Feb,5.607142857,3.369642857,65.2137931,1,0
32427,AK,Sep,7.789506172999999,2.777018634,80.27814570000001,3,0
32428,CA,Apr,12.90809249,1.840462428,57.70520231,2,0
32430,KY,Mar,5.266666667,3.801639344,50.42622951,3,0
32432,WA,Sep,12.61948882,2.997427653,62.11575563,4,1
32436,OK,Mar,3.506986028,2.412625251,58.29545455,1,0
32446,NE,Aug,23.04545455,5.053636364,60.38095238,4,1
32462,GA,Feb,10.50276243,3.708839779,59.66298343,3,0
32464,FL,Apr,25.67979275,3.283937824,73.61052632,4,1
32465,MI,May,8.042682927000001,2.782723577,54.05894309,1,0
32473,CA,Sep,24.77969543,3.523958333,36.13020833,1,0
32474,MD,Sep,22.57971014,2.06252588,71.57929515,1,0
32483,MS,Mar,12.87619048,2.967261905,64.40718563,3,0
32485,TN,Feb,1.337,1.2002,83.89808917,1,0
32491,OK,Feb,8.393638171000001,3.092842942,60.34194831,1,0
32500,NC,Feb,8.571095571,3.005128205,64.48300971,3,0
32514,PA,Apr,8.021917808,4.25,53.32183908,1,0
32516,AZ,Aug,27.29268293,5.1277777780000005,27.58333333,4,1
32521,NY,Aug,25.16993464,2.161437908,65.09150327,1,0
32522,SC,Feb,11.57692308,2.5993589740000003,73.06428571,1,0
32529,FL,May,25.62934132,2.6520958080000003,72.91017964,1,0
32546,MO,Nov,10.182702699999998,2.99027027,60.83243243,3,0
32559,CA,May,23.37647059,3.153529412,44.32926829,1,0
32561,FL,May,24.12831858,1.261946903,69.12612613,1,0
32564,MS,Mar,14.34603774,2.394716981,70.91052632,1,0
32569,NC,May,21.65663366,2.313267327,74.99322799,1,0
32574,CA,Aug,25.50660793,1.514537445,50.00440529,1,0
32577,NY,Apr,11.41011236,3.5797752810000003,61.875,1,0
32584,ND,Oct,6.12195122,4.642682927,66.81132075,1,0
32590,NM,Aug,21.882,2.6864,47.6746988,1,0
32595,AR,Jun,22.45260116,1.931791908,66.34682081,2,0
32599,MO,Apr,7.739153439,3.695767196,66.77248677,4,1
32600,NY,Apr,3.815384615,2.209230769,71.0483871,1,0
32618,SC,May,22.57171717,1.463030303,66.36764706,1,0
32620,SD,Jul,18.91566265,3.956626506,66.03636364,1,0
32631,MN,Apr,2.386904762,2.833134921,70.63146998,1,0
32632,MT,Jul,16.25714286,3.780952381,54.2202381,1,0
32633,AR,Mar,10.14880952,2.920833333,48.86904762,1,0
32640,NM,Aug,23.59099099,4.698198198,41.93693694,1,0
32641,WI,Apr,3.85,4.595625,63.60625,1,0
32642,AL,Feb,8.07260274,2.947247706,58.87155963,1,0
32645,KS,Jul,28.18876404,3.087078652,53.36516854,4,1
32649,OK,Mar,7.993548387000001,7.866129032000001,62.52419355,3,0
32652,TX,Apr,20.41468254,2.192261905,64.72869955,1,0
32655,MS,Nov,11.55355191,1.921311475,68.45901639,3,0
32665,WI,May,17.13174603,3.750992063,53.32206759,1,0
32666,FL,Jun,26.14482759,2.908045977,73.5210728,3,0
32668,MS,Feb,9.341071429,1.960119048,56.78571429,2,0
32670,MS,May,21.11,2.318,72.21717172,1,0
32682,AZ,Jun,23.2,6.71627907,32.72093023,1,0
32685,NY,Apr,8.722627737,3.401098901,60.33207547,1,0
32690,AL,Apr,22.8507109,3.805687204,68.6952381,1,0
32697,TN,Oct,16.57373737,2.0172064780000003,47.00404858,1,0
32698,OK,Sep,28.26559633,3.803211009,60.12834225,3,0
32717,FL,Jun,26.19246032,2.373611111,68.24565217,1,0
32720,ID,Jul,29.43307087,3.736220472,21.04,1,0
32729,MT,Aug,21.76222222,1.233333333,53.42067308,1,0
32731,MS,Dec,0.612621359,3.869902913,62.74757282,1,0
32735,GA,Jun,24.52129032,3.286451613,70.22727273,1,0
32739,AK,Jul,15.53030303,2.094949495,68.72631579,5,1
32744,AZ,Sep,28.29464286,2.639285714,59.54166667,3,0
32748,CA,Jul,22.17202381,4.282738095,41.73809524,1,0
32752,MS,Jun,28.64285714,1.132142857,59.81547619,1,0
32753,GA,Feb,7.252380952,3.155952381,60.25503356,1,0
32759,TX,Dec,13.46137566,3.583597884,54.25149701,4,1
32762,MS,Feb,11.68072289,1.93253012,69.51807229,2,0
32764,TX,Aug,31.17142857,2.914484127,61.69444444,2,0
32765,AK,Jun,11.52777778,2.413888889,55.42857143,4,1
32772,MN,Nov,3.75,3.74781746,66.01789264,4,1
32773,ND,Nov,-1.660540541,4.710810811,68.15675676,2,0
32781,GA,Oct,17.47316103,1.946719682,55.25941423,1,0
32782,NM,Jun,20.16770833,2.301041667,35.07291667,2,0
32783,GA,Feb,10.78467909,1.124430642,64.56222222,1,0
32796,ID,Aug,14.32380952,2.098170732,42.70121951,2,0
32802,FL,Mar,18.52350877,2.775087719,84.34558824,1,0
32804,LA,Apr,19.65221675,2.8369458130000003,62.96517413,1,0
32808,OK,May,20.13210526,4.045789473999999,60.06842105,1,0
32809,TX,Oct,16.19483101,2.395029821,68.0101833,1,0
32812,AR,Jul,32.0695825,2.3371769380000003,47.19238477,1,0
32819,AL,Dec,-8.64047619,6.28452381,81.41317365,1,0
32823,TX,Feb,8.487775551,2.803607214,62.81362725,2,0
32826,SC,Mar,11.83935743,2.284939759,64.41563786,2,0
32829,NM,Mar,9.560636183,4.226693227,34.99203187,2,0
32833,MS,Feb,11.56586826,2.121556886,66.55688623,3,0
32840,AR,Feb,1.387878788,1.4115384619999998,63.51440329,3,0
32850,GA,Mar,16.31454545,2.535757576,49.65454545,1,0
32851,FL,Feb,9.51761658,3.1984375,65.55172414,1,0
32854,CA,Sep,21.17,2.472,74.30612245,4,1
32856,TX,Aug,29.41317365,1.549700599,60.64457831,1,0
32867,TN,Mar,3.954504505,2.815765766,70.44144144,3,0
32873,GA,Nov,13.16463415,2.444827586,52.77586207,1,0
32879,UT,Jul,22.87653631,4.839106145,29.36312849,4,1
32880,NC,Feb,8.569444444,1.7807539680000002,73.00735294,1,0
32884,AZ,Jun,24.16564417,4.373619632,26.77300613,3,0
32888,NM,Jul,23.0375,3.699404762,65.45238095,3,0
32891,ID,Aug,27.33627451,4.714851485,31.67326733,2,0
32895,TN,Apr,15.55952381,1.264285714,51.67857143,3,0
32901,KS,Nov,9.841949153,4.416086957,72.36915888,2,0
32908,MS,Mar,14.4172,3.634,72.12033195,3,0
32909,MT,Jul,26.712,4.809142856999999,42.14857143,2,0
32917,MT,Mar,3.2391509430000003,1.593396226,68.06635071,3,0
32920,GA,Nov,10.2140873,1.4200396830000002,69.09065156,3,0
32921,TN,Dec,1.753846154,3.176923077,70.24074074,1,0
32929,NY,Apr,6.288709677000001,4.1263440860000005,53.68817204,2,0
32930,MT,May,9.067484663,3.914110429,57.89570552,4,1
32932,CA,Jul,29.33630952,2.77202381,49.76190476,1,0
32934,AK,Jun,15.78991597,2.505932203,76.61016949,1,0
32935,AK,Jul,14.50144628,2.12768595,61.78512397,3,0
32942,MO,Jul,22.00653595,2.046732026,61.66666667,1,0
32945,AL,Dec,-11.44285714,5.108928571,79.44642857,3,0
32948,KY,Feb,1.461052632,2.357368421,54.44210526,3,0
32950,MS,Apr,16.86956522,5.35326087,63.06010929,1,0
32953,FL,Jul,29.09411765,3.351190476,67.42857143,3,0
32961,TX,Feb,5.079365079,2.066269841,79.28915663,2,0
32963,OK,Sep,24.00568182,2.445454545,66.18543046,3,0
32968,OK,Oct,15.47857143,1.074206349,63.03401361,4,1
32969,GA,Feb,8.88667992,0.6713717690000001,54.77458034,1,0
32971,MS,Nov,11.81190476,2.907142857,67.77380952,2,0
32972,AR,Jul,27.36790123,1.090123457,47.80864198,1,0
32973,TN,Apr,14.88222222,2.0013333330000003,70.98571429,1,0
32975,GA,May,25.66864865,2.525945946,54.98918919,1,0
32978,GA,Feb,7.446428571,1.904761905,66.82113821,2,0
32982,MS,Mar,12.34428571,3.278571429,70.97142857,3,0
32993,MS,Aug,27.32994012,2.7652694610000004,57.50299401,3,0
32999,OH,Feb,-0.8846918490000001,1.560238569,68.294,3,0
33004,AR,Mar,3.512083333,2.270711297,76.9273743,2,0
33008,OK,Mar,15.3745283,5.754245283,63.63212435,1,0
33011,NC,Mar,9.758706468,3.281818182,63.06321839,1,0
33018,TX,Mar,11.07380952,4.516071429,48.64285714,1,0
33022,GA,Mar,15.80769231,3.232388664,66.26113360000001,1,0
33025,AZ,May,22.98764706,3.916470588,19.0,1,0
33026,MT,Jan,-18.078,2.087428571,81.61781609,1,0
33027,MS,Jan,7.894193548,3.356774194,81.71794872,3,0
33032,GA,Jun,26.67954545,1.301704545,60.66666667,1,0
33041,GA,Nov,13.302,1.5976,67.77578475,3,0
33052,MS,Apr,16.35502959,1.992307692,66.96449704,1,0
33057,IA,Oct,13.50085106,4.637021277,81.44086022,1,0
33063,ID,Aug,23.13701431,2.045194274,35.14723926,4,1
33067,NV,Sep,14.80606061,3.0756756760000004,44.29577465,1,0
33071,OK,Jul,31.24448898,1.589178357,49.71342685,4,1
33075,GA,Aug,27.02073171,1.26097561,67.73780488,1,0
33100,CA,May,25.73684211,2.7060150380000003,38.58646617,4,1
33103,GA,Feb,10.50276243,3.708839779,59.66298343,1,0
33104,LA,Sep,28.12909836,1.7198770490000002,68.68049793,1,0
33109,MT,Aug,19.81845238,2.547619048,55.08433735,1,0
33111,MN,Apr,6.561507937000001,4.402579365,61.21255061,1,0
33114,GA,Mar,15.8863747,2.383941606,73.80237154,1,0
33116,TN,Apr,13.3777336,3.348310139,69.00823045,1,0
33122,OK,Oct,19.62991968,1.746478873,65.6277666,4,1
33125,TN,Nov,11.57894737,1.984210526,68.84126984,3,0
33126,WY,Aug,25.64842105,4.0836842110000005,33.73684211,2,0
33130,OK,Sep,20.95582524,3.919417476000001,64.50970874,1,0
33139,KY,Apr,11.30085106,1.805106383,65.53218884,2,0
33141,MS,Mar,7.69047619,4.329761905,71.62264151,1,0
33142,IL,Apr,5.957575758,4.728888888999999,60.32121212,2,0
33146,OK,Mar,13.43227092,3.585856574,60.2776618,2,0
33161,FL,Aug,27.95603865,2.742995169,73.12682927,2,0
33189,MS,Jun,26.45833333,1.114880952,65.80952381,2,0
33200,NC,Mar,12.52674419,2.73372093,61.77647059,1,0
33201,OK,Jun,27.08333333,1.3055555559999998,63.66180049,1,0
33211,TX,Aug,31.12315369,0.634131737,63.16167665,1,0
33215,MI,Mar,3.63253012,2.626506024,63.07878788,1,0
33219,GA,Jun,22.68695652,2.570869565,71.13488372,2,0
33220,GA,Jul,28.47745665,2.706358382,60.77245509,1,0
33227,MO,Feb,11.5485812,8.318398977000001,78.63280611,3,0
33228,GA,May,19.58846918,2.515109344,62.83412322,1,0
33230,KY,Sep,23.91692308,0.655900621,64.47872339999999,1,0
33232,MS,Aug,28.51704545,1.05625,68.50295858,1,0
33235,MS,Apr,13.80238095,4.798214286,79.25503356,1,0
33243,GA,May,22.71,1.7696,55.85024155,2,0
33251,OK,Feb,7.87414966,4.981292517,66.45205479,2,0
33261,MT,Aug,25.85714286,2.72,36.57142857,2,0
33263,OK,Feb,6.603389831,3.367231638,52.63276836,3,0
33269,WI,May,22.13545817,2.432868526,64.138,1,0
33271,KY,Mar,9.236897275,2.320545073,56.45492662,3,0
33276,AR,Oct,19.48732394,2.208299595,57.32186235,1,0
33277,ID,Aug,20.0797619,3.361309524,43.81547619,1,0
33278,PA,Jul,18.37106918,2.3490566040000003,65.8343949,1,0
33279,FL,Nov,21.39665971,3.05782881,73.03196347,1,0
33280,AZ,Jun,28.87457983,2.093277311,15.74159664,1,0
33281,CA,Apr,18.35849057,2.293710692,58.83673469,1,0
33284,FL,Sep,26.08450704,1.926156942,74.25587467,4,1
33286,AZ,Aug,28.00416667,5.048809524,72.26190476,1,0
33298,AL,Jul,27.27689243,1.230278884,67.14256619,1,0
33300,MS,Sep,18.39395973,2.338255034,67.41216216,1,0
33301,IN,Feb,2.880715706,4.690258449,59.04572565,1,0
33311,MS,Sep,24.89042553,1.745744681,71.93567251,1,0
33333,MS,Feb,16.44529915,2.101709402,76.02564103,3,0
33337,AL,Jun,25.18369565,1.613586957,64.83695652,3,0
33342,UT,Jun,24.94468085,2.926086957,24.13043478,3,0
33343,NM,Jun,26.80374332,3.531550802,24.56684492,3,0
33349,TX,Sep,26.6340708,2.246788991,72.25870647,1,0
33351,MO,Aug,27.63453815,1.908032129,73.97849462,2,0
33354,GA,Apr,19.64652174,2.805652174,64.96135266,1,0
33361,SD,Aug,21.05300546,2.763387978,51.65027322,1,0
33366,CA,Sep,25.10447761,1.747305389,30.77245509,4,1
33371,KY,Feb,-0.452851711,2.127203065,69.88995215,3,0
33376,GA,Mar,16.37628458,1.5612648219999998,72.26382979,1,0
33378,UT,Sep,22.87302632,2.304605263,43.80263158,4,1
33382,MS,Oct,18.16839827,2.083116883,71.81212121,3,0
33383,MS,Feb,9.113924051,2.613461538,72.04511278,1,0
33387,AZ,Jul,31.69047619,3.504166667,29.14880952,1,0
33388,NY,May,14.16342857,3.209883721,57.44444444,1,0
33399,AL,Apr,13.31612903,1.272177419,64.24596774,3,0
33402,ND,Aug,23.2027972,3.873426573,58.56153846,2,0
33413,GA,Feb,14.834375,2.23984375,71.93269231,3,0
33430,SC,Mar,12.03838384,2.861111111,62.19796954,1,0
33436,ND,May,12.39484127,5.571626984,61.28912467,1,0
33442,OK,Feb,15.91902439,4.612195122,70.12682927,4,1
33445,GA,Apr,9.138650307,2.8607361960000004,50.74846626,1,0
33459,GA,Sep,25.04929577,3.06971831,61.86619718,1,0
33460,OK,Mar,12.44820717,4.909561753,47.86454183,3,0
33465,MN,Apr,7.249500997999999,4.506786427,58.86600000000001,1,0
33467,NY,Apr,6.46507177,3.391346154,66.625,1,0
33471,NM,Mar,9.175,3.5340707960000004,38.50442478,2,0
33472,KY,Nov,11.5255814,2.574418605,56.94047619,1,0
33474,GA,Feb,9.165322581,2.421774194,67.60895522,2,0
33484,MN,May,10.28373016,3.415079365,37.81944444,1,0
33488,GA,Mar,17.24603175,2.34702381,71.77286136,1,0
33500,SC,Nov,11.99798793,1.855935614,53.02258727,1,0
33508,OR,Aug,15.04117647,0.7786764709999999,69.62698413,1,0
33512,OK,Jul,26.982,1.621,64.73469388,2,0
33517,CA,Jul,18.34482759,2.509195402,37.02873563,1,0
33518,SC,Jul,27.09879032,1.862096774,68.19421488,4,1
33522,TX,Nov,13.503861,2.42007722,78.17226891,1,0
33524,GA,Dec,14.98085106,0.300638298,71.02304147,1,0
33530,WI,May,14.2452381,3.221428571,47.26190476,1,0
33547,NV,Aug,34.92592593,3.540740741,20.2962963,4,1
33552,NV,Jul,28.82356322,3.031034483,20.96551724,2,0
33559,PA,Apr,11.61044776,4.428358209,52.30845771,2,0
33560,MO,Mar,5.847524752000001,5.040792079,61.53663366,1,0
33562,MN,Apr,1.3119999999999998,3.253,61.34004024,1,0
33569,MS,Oct,17.72165605,2.347133758,56.53503185,3,0
33571,AZ,Jun,34.11866667,3.56,14.12,2,0
33572,AL,Mar,3.4809523810000003,5.645833333,63.19277108,3,0
33573,GA,Feb,12.47368421,2.958590308,72.68852459,1,0
33577,UT,Jun,28.26666667,5.680357142999999,69.52976190000001,3,0
33581,MN,Apr,4.06,3.5436,49.0,1,0
33582,AR,Jul,32.01785714,1.7468253969999998,49.16865079,3,0
33583,SC,Sep,25.92896175,3.326229508,65.84146341,1,0
33586,MN,Sep,15.13293651,3.268650794,60.97619048,3,0
33592,OK,Jul,31.58250497,3.566998012,44.05765408,2,0
33608,NM,Jun,30.928,4.466285714,23.99418605,4,1
33617,NC,Sep,24.73645833,2.175520833,66.78835979,3,0
33618,AR,Aug,26.01871658,1.796256684,71.37016575,2,0
33620,GA,Feb,5.469230769,3.085470085,67.52136752,1,0
33626,NC,Mar,6.141666667000001,2.338095238,62.87301587,1,0
33627,AZ,Jun,26.73372781,4.082248521,17.69822485,1,0
33630,AR,Jul,29.52757009,1.142056075,68.87383178,2,0
33646,MT,Aug,19.84852941,5.584803922000001,45.88235294,1,0
33647,LA,Dec,12.7371134,2.431443299,71.19101124,1,0
33648,OK,Feb,6.525562372,3.303680982,58.38952164,3,0
33660,NE,Jul,28.24973822,4.768062827,38.71727749,3,0
33667,MT,Apr,7.03030303,3.995151515,59.86713287,2,0
33669,MS,Mar,4.0625,6.033928571000001,49.19879518,4,1
33670,GA,Apr,17.71648352,2.83021978,68.52808989,1,0
33678,SC,May,24.72619048,2.536111111,70.03007519,1,0
33696,WI,May,13.20119522,2.879282869,62.37391304,1,0
33698,MI,Apr,9.385229541,4.1636,70.32258065,1,0
33699,AZ,Aug,29.3919598,5.713567839,29.45728643,1,0
33709,AZ,Jun,31.79761905,2.817261905,14.63690476,4,1
33710,AZ,Jul,35.36740331,3.584530387,25.32596685,4,1
33712,FL,Mar,19.84368932,2.355339806,68.97536946,1,0
33715,GA,Feb,14.51111111,2.8198347110000004,77.52803738,3,0
33717,GA,Apr,20.30941176,2.108235294,60.4,4,1
33722,OR,Aug,19.38971429,2.079428571,53.05714286,1,0
33723,SC,Feb,3.343313373,2.066067864,65.31775701,1,0
33730,GA,Nov,11.58988095,2.8982142860000004,63.87730061,1,0
33731,WV,Oct,15.6031746,2.9706349210000003,67.11904762,1,0
33732,MN,May,5.009920635,3.153174603,59.875,3,0
33733,WY,Apr,8.824378109,5.727777777999999,29.82828283,1,0
33740,TX,Apr,17.37102041,4.037959184,24.16530612,4,1
33743,PA,Apr,13.45128205,3.416062176,58.18543046,3,0
33750,CA,May,21.55731707,4.154878049,45.03658537,4,1
33752,OK,Jul,30.60714286,1.231349206,59.96215139,1,0
33753,SC,Mar,14.16500994,2.161431412,63.76744186,1,0
33754,OK,Apr,20.49460043,3.472786177,59.61269147,3,0
33756,AL,Mar,19.36,3.848,57.02083333,2,0
33760,KY,Feb,8.423529412,2.987058824,53.78235294,3,0
33761,NC,Nov,9.83805668,2.8348178139999995,77.27720739,1,0
33766,GA,Nov,18.75680473,1.9625,56.55357143,1,0
33769,MN,May,10.78551587,3.866666667,64.25248509,1,0
33771,OR,Apr,14.68240343,1.603862661,60.56652361,1,0
33772,MS,Mar,10.92923077,3.361538462,48.16535433,2,0
33774,OK,Jul,26.63390805,4.332758621,38.64942529,1,0
33775,NC,Nov,6.579681275,1.123046092,63.05965909,1,0
33782,GA,Mar,5.8205673760000005,3.2714285710000004,48.71942446,1,0
33784,WV,Mar,3.772486772,2.742857143,64.10227273,1,0
33787,CO,Jul,28.95329341,5.851497006000001,37.47305389,4,1
33793,OK,Aug,35.11964286,4.013690476,30.63095238,1,0
33795,FL,Nov,17.64675926,2.676851852,67.97222222,3,0
33803,GA,Feb,9.817619048,2.001904762,70.47619048,1,0
33807,AL,Aug,26.17964072,2.619161677,76.65868263,1,0
33808,WA,Jun,24.15771429,3.574285714,27.16571429,1,0
33812,CA,Feb,10.25619048,1.856666667,73.85492228,1,0
33813,GA,Mar,14.90731707,1.61402439,58.69512195,1,0
33820,WY,Apr,10.92941176,3.401775148,48.05325444,4,1
33825,ID,Aug,13.48958333,3.829166667,47.31914894,2,0
33826,KY,Mar,2.854210526,3.132105263,63.67368421,1,0
33827,GA,Nov,12.2172619,2.669047619,58.36904762,1,0
33831,MS,Feb,9.408928571,2.192857143,62.8452381,1,0
33836,TX,Jun,29.02620968,5.378427418999999,42.88508065,4,1
33837,CA,Jun,20.25058548,2.704683841,48.57377049,1,0
33839,CA,Jan,6.7416666670000005,1.735897436,66.0,3,0
33854,OR,Jul,22.3836478,1.937106918,48.8490566,1,0
33855,AZ,Jul,24.80888889,3.371666667,37.21666667,2,0
33859,GA,Apr,14.48406375,2.973904382,63.82352941,1,0
33866,KY,Feb,0.578021978,5.1428571430000005,68.41208791,3,0
33867,NV,Aug,23.0125,2.029166667,23.11976048,3,0
33868,GA,Jul,27.69882812,3.2546875,68.86633663,1,0
33871,MS,Dec,11.68263473,1.4808383230000002,66.13333333,3,0
33881,MS,Sep,23.84337349,1.009638554,65.79518072,2,0
33889,KY,Apr,10.44135189,1.495209581,71.8862069,3,0
33891,GA,Mar,11.94789579,2.63747495,53.99756098,2,0
33893,MS,Sep,26.81969697,2.417171717,66.23589744,1,0
33897,MS,Sep,26.00869565,1.975735294,65.59398496,1,0
33899,AK,Jun,19.43384615,1.175384615,38.50153846,6,1
33900,GA,Jun,25.98386454,1.351593625,63.79032258,1,0
33909,ID,Jul,22.55102041,3.885714286,35.30612245,4,1
33910,WY,Apr,4.880357143,3.5511904760000004,46.47852761,1,0
33911,NV,Jul,22.34277778,3.057777778,49.29444444,1,0
33912,OK,Mar,13.01639344,2.301844262,65.98305085,3,0
