fire_id,state_no,discovery_month_no,Temp_pre_30,Wind_pre_30,Hum_pre_30,fire_size_bin_no,medium_plus
10862,25,7,18.14612188,4.541274238,66.05409154,2,0
10871,25,4,2.049074074,5.014080593,69.23668365,1,0
10874,42,8,24.38525547,3.135620438,44.88394277,1,0
10876,39,8,31.4700831,3.507391911,45.43514644,4,1
10878,2,5,20.88422035,1.834796824,58.67631948,4,1
10880,10,7,20.57486413,2.215006821,50.7899045,1,0
10893,30,9,18.04388742,1.3859154930000002,81.68792934,1,0
10900,4,4,15.01730673,2.301297405,27.41417166,1,0
10913,7,6,25.27310924,3.416521739,72.1826087,1,0
10931,22,3,11.93988842,2.231424581,68.43435754,3,0
10950,39,4,19.14477958,2.311183295,67.01680185,3,0
10953,23,5,12.63436123,4.125991189,52.73018293,1,0
10954,33,9,19.0505102,1.337117347,62.50257732,5,1
10955,23,7,18.99408284,4.338636364,42.84090909,3,0
10963,44,8,19.52364696,1.177518734,76.32188295,1,0
10964,29,8,17.24573864,3.291465149,45.056899,3,0
10968,3,9,23.17043702,2.330462725,62.82228117,1,0
10971,22,2,8.147426982,2.788035382,60.94001874,1,0
10972,43,4,0.898194444,4.472777778,67.27777778,1,0
10981,8,2,2.375442684,1.3537278659999998,72.72736521,1,0
10993,22,3,18.06440678,4.322033898,63.49813433,3,0
11000,36,2,8.257876878,2.990499273,71.79756469,1,0
11001,24,3,6.39862361,2.095394389,48.05902004,1,0
11007,8,11,9.873472222,3.2498611110000004,69.46485623,1,0
11010,20,4,5.007309942,4.367933723,62.87134503,1,0
11017,24,1,11.0506012,2.594488978,71.42121588,2,0
11019,7,6,25.9595537,1.938772664,75.3858156,2,0
11020,8,6,25.22197415,2.538542891,64.94389027,1,0
11023,8,3,8.055632823,1.166295781,65.53311688,3,0
11025,39,2,7.826241901,3.586285097,71.26910299,3,0
11032,22,3,12.19246862,2.046025105,57.10320781,1,0
11033,23,12,-2.588323699,4.820578035,70.75453446,1,0
11036,38,3,7.313649025,1.6204271119999998,68.22243167,3,0
11038,4,7,27.30179076,5.090527804,20.84919887,3,0
11042,28,5,10.44528044,4.519562243999999,23.43638851,1,0
11048,37,7,20.66956522,4.530780781,65.11314985,4,1
11051,30,5,10.33407494,3.681498829,62.48943662,1,0
11064,24,3,-4.1452777780000005,4.825555556,84.81502890000002,1,0
11067,43,3,-4.042632067,3.3807692310000004,58.95771375,1,0
11069,22,4,16.30265403,3.581965649,75.39382239,1,0
11070,8,2,12.30999066,2.580298786,63.96675063,1,0
11073,8,5,20.58823529,3.458007117,49.97991968,1,0
11082,38,10,18.10640342,1.537139808,71.69389978,2,0
11084,22,2,8.82617001,2.150620821,66.85037675,1,0
11086,5,6,14.67715105,1.7916826,74.13459621,1,0
11095,40,6,17.87656033,3.943134535,41.43593315,4,1
11099,22,3,11.75833761,2.469938017,56.54273504,3,0
11106,25,5,3.159305556,5.463194444,67.59583333,3,0
11110,4,2,18.10138889,2.531388889,41.67638889,1,0
11119,8,10,13.43079096,3.663072776,63.3030303,1,0
11123,23,7,21.72368421,2.445380117,47.22339181,1,0
11127,2,11,18.114,1.7919999999999998,61.73159145,1,0
11131,3,6,25.81728081,2.905336722,64.08767471,3,0
11135,22,8,27.47909516,1.536973479,72.71383648,1,0
11141,20,3,-5.906725577,3.84005891,62.97813639,1,0
11152,8,4,15.77997558,2.827716728,62.44103194,1,0
11158,8,6,12.11878788,4.501818182,54.56050955,1,0
11160,10,9,17.30787717,2.450066756,47.78371162,1,0
11161,39,6,27.61041667,1.293564815,77.14212963,1,0
11164,39,2,11.12482631,2.235386753,74.83046800000001,1,0
11176,5,6,17.44146685,4.10579096,49.08757062,1,0
11179,9,4,7.055460385,5.943837085,67.82675439,2,0
11195,3,10,21.29460784,1.819607843,62.2725,1,0
11205,40,8,25.63461538,2.739423077,35.54807692,1,0
11209,22,11,11.95691203,2.515902965,69.34056007,1,0
11216,5,7,16.95735708,3.565305164,28.16392673,5,1
11217,24,2,4.303426124,3.950214133,67.9261242,1,0
11220,39,2,11.21633447,2.971852212,55.20239453,4,1
11239,8,10,19.14771979,1.325485552,74.60463378,1,0
11242,20,4,5.291900153,4.980692817,58.67827443,1,0
11245,36,4,-1.047083333,4.839444444,77.87878788,1,0
11247,22,5,19.09593909,2.811167513,67.58290155,3,0
11249,8,1,7.793520309,1.691005803,75.75641026,1,0
11250,42,6,16.86147636,2.449126892,51.09080326,1,0
11251,8,6,26.49322746,1.5609995330000002,68.34782609,4,1
11254,8,2,7.10021692,3.298373102,72.71736663,3,0
11256,45,8,23.82832618,4.6980182930000005,38.17737003,3,0
11260,5,8,21.6637741,2.329752066,32.36914601,2,0
11261,20,10,8.385257302000001,3.106632653,60.21473279,1,0
11277,22,1,10.7342216,2.283169705,75.39691445,3,0
11280,22,1,6.438603989,2.878347578,73.08148148,3,0
11283,23,3,3.529500756,3.188502269,48.38939394,1,0
11284,14,2,0.721789883,2.009046693,71.34727626,1,0
11287,25,4,1.025139665,5.12953271,62.06775701,1,0
11297,24,11,14.18560847,2.301060445,73.39620081,3,0
11306,23,9,23.03846154,2.793589744,58.19444444,1,0
11311,37,2,-2.603988604,2.789413448,73.38350217,3,0
11318,6,6,17.45532129,3.054572864,39.73567839,4,1
11322,32,3,8.098171239,5.336325852,59.80253432,3,0
11327,22,12,7.524878641,3.419781553,70.54782609,2,0
11328,29,9,17.29657534,1.903150685,36.86164384,4,1
11331,36,3,7.884328357999999,1.809421642,58.03204353,1,0
11340,8,5,22.77968397,3.592663657,73.17861206,1,0
11343,39,2,10.85032437,3.569694161,58.0695162,3,0
11351,30,8,26.21195652,2.593888889,63.20231214,1,0
11355,8,11,14.2042654,2.9882283,69.61144219,1,0
11365,33,8,22.94823529,2.298944591,53.37730871,3,0
11370,44,4,8.298113208,3.373584906,54.36520076,2,0
11374,39,12,12.80241748,2.158670386,71.57624481,2,0
11375,8,2,12.0185271,1.7849004169999998,69.35870384,3,0
11379,22,8,28.29166667,1.027994792,69.99728997,1,0
11389,22,3,14.3416129,2.61516129,74.19032258,3,0
11390,32,3,15.20397287,2.58376938,65.12158055,3,0
11399,8,2,5.600557362000001,2.178588017,64.65014409,3,0
11406,32,2,3.392422825,2.364078578,65.66557198,3,0
11408,44,11,9.263795424,2.482724719,68.23358779,1,0
11410,36,4,12.61105948,2.427387052,55.77875587,3,0
11414,22,3,14.17196262,2.5925233640000003,74.77570093,1,0
11418,8,9,27.82059801,1.808637874,62.74106583,1,0
11419,20,4,4.463888889,4.06271422,66.27757183,3,0
11427,5,6,27.46926287,3.632684284,81.08368201,1,0
11448,8,6,27.36067102,1.7968779119999998,54.0030785,1,0
11452,14,10,15.68267898,2.898383372,65.67321867,2,0
11463,14,3,2.16033195,3.021601334,65.07542373,4,1
11464,2,3,10.64472456,3.3518207280000003,58.46397097,1,0
11466,7,3,22.86193059,4.805639913,74.54915254,1,0
11475,21,3,-1.4396181380000002,3.244152745,60.23178017,3,0
11478,23,7,21.95486601,3.424400564,40.24011299,1,0
11490,8,3,12.57534884,2.738,71.35461741,1,0
11494,36,3,13.0755329,2.181927711,51.53940568,1,0
11496,22,2,6.504950495,2.463366337,66.89533239,3,0
11498,2,10,20.51938073,2.298269896,69.43853428,1,0
11504,8,4,6.005042017,1.866086957,67.0,3,0
11512,10,7,20.69767442,3.086627907,41.2145749,4,1
11520,3,3,7.892434988,4.025680473,66.47341772,1,0
11524,4,10,20.57163121,2.98141844,42.25106383,1,0
11536,26,11,6.782476636,4.589953271000001,57.78949858,1,0
11539,8,8,25.91666667,1.037742088,76.25935162,1,0
11544,44,2,-0.8735955059999999,3.023523899,72.71792453,1,0
11545,29,6,31.16643836,3.5921917810000004,13.0630137,4,1
11547,22,9,25.0630847,2.157395702,68.07605634,2,0
11551,25,9,17.40986111,4.308333333,66.23209169,1,0
11553,23,8,19.74041332,2.434375,49.30046404,5,1
11558,29,8,23.81639344,3.528961749,27.97540984,2,0
11560,22,2,9.493472222,3.820555556,70.71748252,1,0
11561,44,11,14.38003953,2.1521865890000003,54.76291793,1,0
11563,18,5,7.73375,4.431528046,60.66994106,1,0
11565,22,6,25.24515824,2.277246925,58.37322611,3,0
11568,23,9,15.45,3.493571429,39.0,3,0
11569,45,7,19.99132653,2.651632653,45.03163265,1,0
11570,3,2,8.413163065,3.570333988,58.27868852,3,0
11572,32,11,12.39392523,3.382336449,66.6787592,3,0
11574,2,3,11.79429251,4.032818074,60.34128878,2,0
11579,32,4,13.91865358,3.807807387,65.96254682,1,0
11584,36,4,11.86819923,2.987586207,56.58739496,1,0
11586,30,5,11.73117484,3.154823748,72.4851577,1,0
11588,36,2,7.431523306,1.555021624,59.18188011,2,0
11589,3,7,27.90962241,3.128501827,66.4993895,1,0
11601,30,4,5.678653846,5.244444444,69.71732817,2,0
11604,22,2,9.429131653,1.929691877,66.30812325,1,0
11618,2,3,8.652532391,2.868904594,58.74303797,3,0
11637,4,7,23.47428571,3.704571429,50.03428571,1,0
11639,38,2,3.181835032,2.9609823910000004,74.69085174,4,1
11641,14,6,21.32572227,0.744200187,68.19734345,1,0
11642,2,3,12.34859813,3.978037383,68.69771863,3,0
11646,24,5,19.54156881,2.529779239,47.41767068,3,0
11648,2,8,24.73977695,1.4748953969999998,66.07942584,1,0
11649,19,5,10.41359223,3.401650485,59.76444876,1,0
11652,22,11,9.669651272,2.215221489,67.52773687,3,0
11655,14,4,11.19169329,1.807356077,65.21260684,4,1
11659,8,10,20.18941606,1.317791971,80.06152344,1,0
11662,43,5,11.6640625,6.685826772,57.184,1,0
11665,10,8,23.03273543,0.626158445,61.78419453,3,0
11682,44,3,6.467895878999999,2.43,59.35949367,1,0
11683,32,8,32.36230469,2.334897361,47.32942326,3,0
11686,37,9,19.75872093,3.188921283,48.69162996,1,0
11697,38,3,0.668601036,3.234300518,73.5267666,2,0
11699,10,8,25.30604982,4.319039146000001,31.06939502,1,0
11710,28,7,23.52733333,3.629333333,30.328000000000003,1,0
11711,34,4,4.1153,3.782613065,60.11490683,1,0
11727,8,6,28.43686502,1.860909531,66.06365915,1,0
11732,14,4,9.906131261,1.791968912,71.34139785,2,0
11735,25,8,19.92643392,4.235660848,64.47008547,1,0
11737,32,7,26.31837709,6.2880668260000006,61.30585424,1,0
11738,39,10,23.9116061,0.981946073,68.01811594,1,0
11740,4,7,30.04606241,4.764136905,19.74107143,5,1
11743,20,9,16.53396675,3.383847981,69.04690522,1,0
11750,8,3,3.834860652,1.446055739,75.43522655,1,0
11755,36,2,11.44659735,2.416115312,61.54932073,1,0
11758,5,7,24.13474495,2.683301251,46.51924928,2,0
11760,20,5,3.851817335,4.412540793,64.98803659,1,0
11764,8,3,14.06833333,3.5336111110000004,57.41246291,1,0
11771,30,4,4.485764294,3.813652275,61.42449465,1,0
11775,37,8,23.41325137,4.027459016,46.76775956,3,0
11800,15,4,17.584503899999998,3.251004464,69.05294118,1,0
11805,28,7,26.64005602,3.4084033610000004,19.05464736,1,0
11806,26,10,14.97445425,2.864328843,62.47967061,1,0
11810,32,9,24.32761998,1.080530973,74.39952438,3,0
11812,37,11,2.879702048,5.8059590320000005,70.77644711,2,0
11816,8,11,16.88395062,2.074688797,54.50484094,1,0
11817,4,8,24.33333333,4.833333333,39.71333333,1,0
11819,22,11,12.64600715,1.972943981,71.16467066,3,0
11825,21,2,-3.304205607,3.537359837,63.17581247,2,0
11836,22,10,23.31395909,2.041997593,71.34770515,1,0
11845,7,12,20.93111111,3.152183908,69.96268657,1,0
11846,36,9,25.18650875,2.266814159,74.69579646,1,0
11848,44,7,19.8519774,2.166101695,75.36981132,1,0
11849,22,8,27.55152395,1.125979681,61.91582003,2,0
11851,42,7,16.58142023,3.679552093,58.61821904,1,0
11858,3,7,26.91210846,0.927255727,69.39765458,3,0
11860,34,4,11.87310268,2.822879464,62.54908676,1,0
11866,8,6,24.95498812,2.918052257,69.09885932,1,0
11867,6,6,18.94025157,2.1411949690000003,62.03616352,1,0
11869,32,8,29.0222332,1.470306324,67.14241803,3,0
11880,10,9,12.23769339,2.790436006,50.95714286,4,1
11882,5,4,11.00278422,2.9805104410000003,70.55946602,1,0
11883,8,6,24.72747647,2.098296728,62.09653233,2,0
11888,23,4,-0.80952381,5.44047619,74.275,1,0
11893,8,8,29.53689095,1.67424594,68.81883365,1,0
11901,32,11,16.43135705,2.971146245,59.56688742,1,0
11902,39,3,10.27306617,3.08415657,63.80338809,3,0
11920,32,2,6.342402464,2.969917864,58.81399417,2,0
11922,42,8,24.38525547,3.135620438,44.88394277,4,1
11926,5,7,19.60825175,2.111748252,41.201398600000005,1,0
11932,37,4,0.712871287,5.115222772,70.00375,1,0
11933,3,7,26.35143979,3.016884817,67.33286319,1,0
11934,22,3,11.85620542,2.433523538,61.66191155,3,0
11942,23,7,19.7532831,3.850762527,54.30459127,3,0
11944,25,4,4.556504269,5.175640382,67.87555556,3,0
11946,32,3,5.0607043560000005,2.566635774,64.29045837,2,0
11948,3,1,5.7717761560000005,1.521919143,75.73233831,1,0
11951,8,5,24.43865031,3.323255814,50.73454545,1,0
11956,36,2,9.313771888,1.899810516,71.12999404,1,0
11966,22,4,13.32104701,2.525213675,73.94825511,1,0
11970,8,2,8.540378549,2.210725552,74.25646329,2,0
11975,10,8,21.26829268,4.032195122,51.83823529,2,0
11985,20,3,-4.968970381,3.445698166,65.88293371,1,0
11987,22,4,12.41283124,2.283938547,67.62569832,1,0
11990,32,3,7.529878618,3.794304388,64.55961995,4,1
11993,44,4,11.50394619,3.178059837,61.94272727,1,0
11997,36,4,9.989586777,3.619338843,61.11788079,2,0
12013,5,7,25.56716418,3.777,25.69035533,1,0
12021,5,7,25.89018303,3.290833333,38.79966611,3,0
12023,34,3,1.002901354,3.879651163,68.22211155,1,0
12035,32,10,17.29014723,1.368629672,73.68253968,1,0
12038,33,10,9.612005457,2.931491713,56.84647303,3,0
12041,32,3,10.64758403,3.55320715,58.91056034,1,0
12042,2,11,16.10145808,1.4654921019999998,71.11547912,2,0
12048,8,9,26.62216981,1.163993711,65.36018957,3,0
12052,2,4,18.28167702,4.074507772,74.34302326,3,0
12056,2,3,15.88934426,3.919581056,70.41360294,3,0
12060,32,5,16.02903683,3.2623229460000003,64.92512599,3,0
12062,32,12,9.931828867,2.635042333,62.13253012,1,0
12065,38,9,25.66812169,1.932936508,65.57483444,1,0
12070,22,2,4.996675192,3.763239075,67.46666667,1,0
12071,43,3,-0.241029207,3.134306908,60.90681502,1,0
12079,2,11,17.72053872,1.707968575,77.48965517,2,0
12081,43,4,5.118413728999999,3.440862709,57.53710575,3,0
12082,22,2,7.425238095,3.717349857,76.66475096,3,0
12089,22,3,11.59059829,2.507549858,60.22649573,1,0
12095,22,2,6.061538462000001,1.81986014,66.91350774,1,0
12096,44,10,14.58449304,2.23115727,59.23174603,3,0
12101,4,8,31.01819444,3.819583333,35.87361111,2,0
12112,32,4,14.33859649,4.5065497080000005,63.55906433,4,1
12114,7,2,16.7695962,3.833890215,67.66257669,1,0
12125,44,4,4.630997038,2.234040297,66.72871046,1,0
12130,20,4,-3.179879462,3.2460788860000003,68.40980485,1,0
12137,39,9,27.39282971,2.437387964,58.72186287,1,0
12139,24,12,11.03018868,1.136933962,67.70476190000001,1,0
12142,14,11,13.02210526,3.439368421,79.33372503,1,0
12148,22,12,11.76569444,3.1043055560000004,73.39360223,1,0
12155,31,4,7.439205955,3.3461538460000004,63.10471204,1,0
12164,22,6,24.02295806,3.375055188,72.60575858,4,1
12174,2,3,12.56315789,2.757368421,66.42285714,1,0
12177,33,5,13.60947503,2.340384615,56.87741935,1,0
12179,3,3,4.676966292,1.401970906,65.29408818,4,1
12189,36,2,11.46786834,2.618573668,63.32153392,2,0
12198,28,6,23.5628169,4.12258216,23.6,3,0
12206,22,10,21.50680556,3.248611111,72.69897209999999,1,0
12211,23,8,16.23709484,1.615366146,44.85396384,3,0
12212,31,3,4.723684211,2.824122807,70.06544901,3,0
12216,19,5,8.49652456,3.30347544,60.29068149999999,1,0
12219,25,5,6.890277778,5.832222222,63.30972222,1,0
12221,4,3,19.09378531,3.16299435,36.35310734,3,0
12240,8,11,13.30606488,3.688118812,61.51010101,1,0
12241,10,7,20.87363184,5.113432836,36.82089552,3,0
12244,36,5,19.58804297,1.042316674,66.08032787,1,0
12245,6,8,20.00697674,3.562075384,45.43182876,3,0
12247,4,7,25.53367876,5.627604167,26.36065574,1,0
12249,8,2,8.320537897000001,2.544254279,61.31125,1,0
12251,39,2,17.11088328,5.3301737760000005,65.42671010000001,1,0
12252,8,11,13.77877429,3.056886228,49.11776447,1,0
12254,37,8,21.26605114,3.458890469,76.95398229999999,3,0
12257,6,7,26.47142857,3.642857143,24.66666667,4,1
12263,3,3,8.936307311,5.151053284,65.01517067,4,1
12267,5,9,22.09929577,2.224530516,50.80190931,1,0
12275,8,3,12.55177373,2.628235858,67.95971693,1,0
12277,44,2,4.097402597,3.523809524,66.22902494,1,0
12283,8,3,14.64613936,1.810404896,78.57060101,1,0
12291,23,8,21.3968254,1.849206349,46.72222222,1,0
12298,44,4,10.34451372,3.309476309,60.81232877,1,0
12303,22,2,5.906111111,3.827777778,65.96023564,1,0
12314,38,4,8.871057514,2.029823748,62.75608235,4,1
12318,14,11,10.54194237,1.517182497,65.84311633,3,0
12322,38,10,20.15166297,1.06097561,69.86206897,1,0
12324,5,7,20.62835408,2.556509695,36.2260749,1,0
12326,22,11,16.20458333,3.228333333,73.01960784,3,0
12345,45,7,20.06687898,4.590191083000001,41.70114943,4,1
12347,5,7,15.4831309,3.2269905530000003,73.68151147,6,1
12348,22,12,13.24593716,2.428664495,77.26584022,1,0
12352,4,7,28.09402778,4.412083333,77.175,1,0
12366,28,5,20.18984962,4.487640977,43.99805919,2,0
12370,7,6,28.11566618,2.348462665,71.34918276,1,0
12371,22,9,26.98398836,1.140756914,62.84425036,1,0
12372,23,9,11.94133466,1.65059761,63.19416386,4,1
12375,22,4,12.89111111,3.499444444,61.92439372,3,0
12387,20,10,14.96860356,2.307786116,75.96238095,1,0
12391,8,5,22.13042672,1.577829314,68.96857577,1,0
12393,44,4,8.303140704,3.355904523,64.57818660000001,1,0
12400,11,5,9.970424107,3.630726257,68.49626866,2,0
12405,10,8,24.06823266,5.071524664,32.71460674,2,0
12408,28,7,27.01169317,3.710220347,52.65498519,1,0
12410,3,3,8.33492823,1.7532057419999998,71.96576032,4,1
12411,36,8,24.76172608,2.182363977,63.89118705,1,0
12423,4,2,0.202140309,3.242092747,59.65990453,3,0
12430,25,5,7.451361867999999,5.813359274,66.63504611,2,0
12431,10,7,21.4820598,3.279623477,45.16741071,4,1
12436,1,7,14.27886598,3.322513089,62.48167539,2,0
12437,28,5,12.32579186,2.553181818,33.01818182,2,0
12440,5,8,19.45352113,3.905613306,35.50104822,1,0
12442,8,9,25.69531881,2.225201939,81.14235190000001,1,0
12453,3,4,12.12889772,2.900300903,73.79936809,2,0
12455,33,7,20.12404943,2.846530418,45.98811787,1,0
12460,20,4,0.518867925,3.055849057,68.984008,1,0
12467,22,11,16.27349229,2.529096045,64.15536723,1,0
12468,19,6,13.87323944,3.293896714,62.75098814,4,1
12472,8,11,14.54409567,3.205479452,55.28514851,1,0
12475,5,12,11.85467532,1.634415584,48.10403121,1,0
12476,32,3,8.696322657,4.087292162,65.38393977,4,1
12480,37,9,23.65957447,4.825586354,54.93058568,1,0
12484,26,2,-0.213901126,3.872491434,81.33431229,4,1
12490,45,7,17.48073394,2.439814815,69.53703704,2,0
12495,7,4,21.73282804,1.893178588,65.70588235,1,0
12496,8,5,21.88461538,3.647321429,58.02622951,1,0
12497,24,10,20.10351288,1.493957845,71.2529274,1,0
12510,22,2,5.184033613,3.0354838710000003,70.99715505,1,0
12518,2,2,9.367081448,2.7498823530000003,68.68863049,2,0
12520,8,4,15.61805556,3.765277778,64.65921788,1,0
12524,8,3,18.53343949,3.937380192,66.01290323,1,0
12531,24,2,4.297597043000001,1.449029575,61.63841254,1,0
12533,22,5,21.31141603,2.692974753,72.27590361,1,0
12534,1,7,17.78304743,2.266094854,48.63402322,5,1
12537,40,4,5.286552217,2.583690987,37.22031474,1,0
12541,32,10,23.95269321,2.5502107730000003,57.9084507,2,0
12550,5,10,16.85145889,2.076462766,63.10814419,1,0
12551,7,6,27.07425997,3.354311454,65.05276705,1,0
12552,29,8,23.86335079,2.661598952,29.63826999,3,0
12557,30,4,10.05297767,3.728908189,51.93931732,1,0
12571,14,3,7.888120103999999,3.948302872,65.27645503,2,0
12588,7,3,14.87969925,0.602255639,52.62616822,1,0
12593,22,9,24.81155914,2.901209677,57.57744565,1,0
12610,25,4,-0.637850467,7.231191589,75.19318182,3,0
12617,27,2,3.198327915,2.5331784390000003,61.15334572,1,0
12622,23,10,10.27989276,4.023458445,52.1897712,5,1
12625,22,4,16.57939189,2.445101351,60.58277027,3,0
12626,43,3,-3.297902098,4.05990676,69.57849571,1,0
12628,3,10,23.22686946,2.659085133,67.54043646,3,0
12629,4,5,16.86060302,2.614723618,27.63115578,1,0
12638,40,8,18.43609607,6.830015461,80.9492613,2,0
12642,22,4,15.08761261,3.908333333,54.35972851,2,0
12655,25,4,3.537190083,6.69731405,70.03053435,3,0
12659,28,6,15.68608563,2.812183908,47.34822804,1,0
12662,24,4,6.6802078410000005,1.875673122,71.3125,2,0
12669,7,5,23.70407632,3.634665508,81.22454805,2,0
12675,8,5,22.20367347,2.493673469,72.3806735,3,0
12679,42,8,24.48588235,2.427810651,42.32819905,1,0
12690,8,4,16.11982358,1.829108635,64.31810193,1,0
12694,8,11,12.06101537,1.4080111780000002,57.82101806,2,0
12698,30,4,2.983870968,2.509447005,61.44264195,1,0
12701,8,6,24.53030303,3.661818182,53.37873754,1,0
12706,8,7,28.34236111,2.733194444,69.29902643,1,0
12708,22,10,20.14,3.661666667,64.35376045,1,0
12724,22,2,8.131637843,2.908350305,75.91511628,1,0
12725,39,4,8.49265233,6.818637992999999,47.13171226,6,1
12727,36,5,22.50744879,2.087721755,66.05867476,1,0
12752,43,5,11.24321796,3.194995323,65.25491113,1,0
12757,7,1,15.34115607,2.149942197,79.59037559,1,0
12764,19,8,19.55363806,3.048880597,69.37399527,6,1
12765,10,9,23.67375887,3.329078014,27.40780142,1,0
12780,8,3,16.12691061,2.753311718,65.15845411,1,0
12785,2,4,18.49411765,3.993731919,74.68695652,1,0
12815,8,8,28.24064424,1.5610137380000002,73.92853444,1,0
12818,32,4,15.12791234,4.217185698,63.67453416,4,1
12820,5,5,19.72580645,4.331147541,19.85,1,0
12822,37,8,18.79611111,3.45015625,74.02724359,3,0
12842,29,7,24.26769852,2.57100271,21.7734057,5,1
12846,22,11,14.00558659,1.358683473,67.07648725,1,0
12853,14,11,11.45529801,1.64581448,65.75396825,3,0
12858,19,4,2.191220989,2.462108981,74.34205093,1,0
12860,44,10,12.56042328,1.72617284,66.78834356,1,0
12861,30,5,10.12793478,4.919891304,64.43037975,1,0
12866,28,3,6.145267104,4.166869728,38.89848914,1,0
12868,5,4,15.92634271,2.53826087,51.49309463,3,0
12870,39,7,29.75932937,3.091400757,61.30502975,1,0
12875,3,9,22.4900675,1.64034749,79.57142857,1,0
12878,29,8,24.3099631,3.543096234,26.37526205,2,0
12885,19,5,8.904093567,2.545847953,64.62258266,1,0
12886,10,8,13.96147427,1.663560501,50.79020979,1,0
12888,7,2,16.30722635,3.200852878,77.45243902,1,0
12889,20,3,-0.016973126,3.694475921,63.84560907,1,0
12890,22,11,11.74098837,1.861046512,69.7122093,1,0
12892,8,6,24.71182495,2.0513966480000003,64.56879433,1,0
12894,8,3,14.03791667,3.683472222,55.98712446,3,0
12895,4,8,32.68410853,1.7222868219999998,42.14257813,3,0
12898,42,7,23.23540802,3.413831259,39.51590595,5,1
12899,8,3,-4.247962382,4.011392405,74.76567657,1,0
12904,32,3,7.940492794,3.125058113,67.23969683,4,1
12908,40,8,22.36273585,3.132075472,44.06141732,1,0
12918,10,7,22.2436751,4.113066667,39.80990629,1,0
12919,44,10,11.30095498,2.5541838130000003,66.60814607,3,0
12920,2,4,14.09056956,2.415686275,61.95304438,1,0
12924,22,3,17.21052632,2.170360111,68.34396671,4,1
12931,10,8,26.99604743,4.286429513,28.14002642,1,0
12932,22,3,15.90920635,2.340952381,73.31746032,2,0
12935,1,7,11.4025974,3.1614718610000003,73.17714286,5,1
12937,20,4,1.379814385,4.198486612,63.76052948,2,0
12939,26,3,3.928938756,5.895884004,67.32314205,3,0
12943,22,9,25.59911504,2.042477876,68.97029703,3,0
12949,5,8,26.53146067,3.343679775,41.17696629,1,0
12960,7,7,26.35173962,3.7335578,76.22562358,3,0
12962,32,3,7.696976744,4.62127907,59.17355372,3,0
12965,14,9,25.9193825,3.037285223,65.60877514,1,0
12968,28,6,23.82284264,4.899109415,46.0974026,4,1
12969,8,8,26.53412698,1.402579365,68.21626984,1,0
12971,8,6,26.97179126,1.74254819,55.9722614,2,0
12981,40,7,17.88972973,5.485869565,37.51630435,1,0
12982,10,8,21.86278027,0.955455904,59.4200299,4,1
12986,14,11,13.66032483,1.283712297,62.92343387,3,0
12995,22,1,2.274253731,2.18358209,59.23165829,1,0
12997,4,5,19.83357058,4.61783591,24.7491082,4,1
13004,22,1,12.63319444,3.943611111,76.63046757,1,0
13007,24,1,9.082274742,2.6881831610000004,71.88455772,3,0
13008,8,10,18.55514202,2.409343936,76.09484778,1,0
13023,2,3,9.897079277,3.014557255,65.10554217,1,0
13025,4,5,20.91147994,3.917980636,24.29737206,1,0
13026,5,7,25.01829436,6.388689655,31.58068966,1,0
13027,40,6,15.20538244,2.606798867,45.95609065,1,0
13028,28,4,12.30392157,3.658246347,24.57306889,1,0
13030,8,12,11.73512352,2.471750806,72.24882075,1,0
13035,24,11,12.06330935,2.5665467630000003,69.19375,1,0
13055,43,3,1.035416667,4.312361111,76.9236417,1,0
13056,2,10,23.80046555,1.298324022,69.11080074,4,1
13059,45,10,11.60560748,4.367294118,55.11995249,1,0
13070,8,11,17.67153285,4.751386861,81.46192893,1,0
13078,8,2,2.623076923,1.897008547,62.88888889,2,0
13079,20,5,5.547687861,2.795472062,63.19286095,1,0
13083,10,7,21.43930636,4.658959538,39.56140351,4,1
13087,38,5,20.22797203,1.659440559,68.38089552,3,0
13100,6,8,19.63650278,1.701391466,40.35069767,3,0
13109,23,4,4.682352941,4.954117647,62.50594595,2,0
13112,38,3,6.16759348,3.073346117,71.50845254,1,0
13114,5,8,22.95789474,2.869473684,37.76842105,1,0
13116,1,6,13.33482881,1.894214876,68.22177419,4,1
13119,22,2,6.994094487999999,3.325787402,68.35229759,2,0
13121,22,3,12.19008264,2.618044077,72.38758621,2,0
13125,33,8,21.7550065,1.981794538,53.96335079,2,0
13128,8,3,16.12691061,2.753311718,65.15845411,3,0
13132,10,7,22.76233184,4.857317073,36.1595092,1,0
13134,14,3,7.350138889,3.896666667,62.62318841,2,0
13136,5,10,10.67246377,2.045059289,46.33692722,1,0
13138,8,3,5.096039604,1.058910891,71.67326733,1,0
13140,20,5,6.085007072000001,3.26718529,47.8125,2,0
13144,25,10,13.73684211,4.287983232,64.68974359,1,0
13149,42,3,7.167816092000001,2.064224138,69.54885057,1,0
13151,37,8,21.08623088,3.889290682,73.52165725,1,0
13152,22,4,15.60013889,3.929861111,59.97777778,3,0
13155,22,10,19.45555556,3.641527778,59.35,1,0
13161,14,2,0.193383038,1.867401501,58.3687231,1,0
13166,8,5,20.48053892,3.450903614,53.45341615,1,0
13177,8,4,19.08567073,3.517125382,54.40880503,1,0
13182,22,3,6.253745317999999,2.028246445,68.57019767,3,0
13184,14,3,5.141952984,1.988597285,69.89055192,3,0
13187,19,4,1.143503369,5.248219442,74.3106599,4,1
13195,42,3,2.845486518,2.499413146,67.37910085,1,0
