fire_id,km_class7,km_class15,km_class30,km_pca_class7,km_pca_class15,km_pca_class30,hc_class7,hc_class15,hc_class30,km_scaled_class7,km_scaled_class15,km_scaled_class30
46631,2,2,2,1,0,2,2,2,2,2,2,2
46632,0,2,2,1,0,1,2,0,1,2,0,1
46633,0,3,0,2,1,0,0,0,0,0,0,0
46643,2,0,3,1,0,2,2,2,2,2,2,2
46647,0,2,3,2,1,0,0,0,0,0,0,0
46651,2,3,2,0,1,1,1,0,1,1,0,1
46655,0,3,0,2,1,0,0,0,0,0,0,0
46657,2,0,3,1,0,2,2,2,0,2,2,0
46658,0,0,0,2,1,0,0,0,0,0,0,0
46663,0,3,0,2,1,0,0,0,0,0,0,0
46672,2,2,2,0,2,1,0,1,1,0,1,1
46674,0,0,3,1,0,2,0,2,0,0,2,0
46678,2,0,3,1,0,2,2,2,0,2,2,0
46684,0,0,3,1,0,2,2,2,0,2,2,0
46685,0,0,3,2,0,2,0,2,0,0,2,0
46686,2,3,0,2,0,2,2,2,2,2,2,2
46688,0,0,3,1,0,2,2,2,2,2,2,2
46693,0,3,0,1,0,2,2,2,2,2,2,2
46694,0,3,0,2,1,0,0,0,0,0,0,0
46697,1,1,2,0,2,1,1,1,1,1,1,1
46699,0,3,0,2,1,0,0,0,0,0,0,0
46705,0,3,3,2,1,0,0,0,0,0,0,0
46709,2,2,3,1,0,2,2,0,0,2,0,0
46714,2,2,0,0,1,0,1,0,1,1,0,1
46720,1,1,1,0,2,1,1,1,1,1,1,1
46722,0,3,0,2,1,0,0,0,0,0,0,0
46729,0,0,3,1,0,2,2,2,2,2,2,2
46732,0,3,0,2,1,0,0,0,0,0,0,0
46733,2,2,2,0,2,1,1,1,1,1,1,1
46736,0,3,0,2,1,0,0,0,0,0,0,0
46739,2,0,3,2,1,2,0,0,0,0,0,0
46744,2,3,0,2,1,0,0,0,0,0,0,0
46750,0,3,3,2,1,2,2,0,0,2,0,0
46757,2,0,3,1,0,2,2,2,2,2,2,2
46760,2,2,1,0,2,1,0,1,1,0,1,1
46762,0,0,3,1,0,2,2,2,2,2,2,2
46764,1,1,1,0,2,1,1,1,1,1,1,1
46767,2,0,0,2,1,0,2,0,0,2,0,0
46780,1,2,2,0,2,0,1,1,1,1,1,1
46781,2,0,3,2,1,0,0,0,0,0,0,0
46782,1,1,1,0,2,1,1,1,1,1,1,1
46785,0,3,0,2,1,0,0,2,0,0,2,0
46796,0,0,3,1,0,2,2,2,2,2,2,2
46797,0,0,3,1,0,2,2,2,2,2,2,2
46799,0,3,0,2,1,0,0,0,0,0,0,0
46804,0,2,0,2,1,0,0,0,0,0,0,0
46810,2,0,3,1,0,2,2,2,2,2,2,2
46811,1,1,1,0,2,1,1,1,1,1,1,1
46825,0,3,0,2,1,0,0,0,0,0,0,0
46826,2,2,3,1,0,2,2,2,2,2,2,2
46828,2,2,2,2,1,0,0,0,0,0,0,0
46841,0,3,0,2,1,0,0,0,0,0,0,0
46844,0,3,0,2,1,0,0,0,0,0,0,0
46846,2,0,3,2,1,0,0,0,0,0,0,0
46849,2,2,3,2,1,0,2,0,0,2,0,0
46850,0,0,3,1,0,2,2,2,2,2,2,2
46862,0,3,0,2,1,0,0,0,1,0,0,1
46866,0,0,3,2,1,0,0,0,0,0,0,0
46867,2,2,0,2,1,0,0,0,0,0,0,0
46875,0,3,0,2,1,0,0,0,0,0,0,0
46884,0,0,3,1,0,2,2,2,2,2,2,2
46886,0,3,0,2,1,0,0,0,0,0,0,0
46887,1,2,2,0,2,1,1,1,1,1,1,1
46891,0,0,3,1,0,2,2,2,2,2,2,2
46893,2,0,3,2,0,2,2,2,0,2,2,0
46898,1,2,2,0,2,1,2,1,1,2,1,1
46905,1,2,0,0,2,1,1,1,1,1,1,1
46911,2,2,2,2,2,1,0,0,1,0,0,1
46915,1,1,1,0,2,1,1,1,1,1,1,1
46916,0,3,0,1,0,2,2,2,2,2,2,2
46921,2,2,0,1,0,2,2,2,2,2,2,2
46926,2,0,3,1,0,2,2,2,2,2,2,2
46927,1,1,2,0,2,1,2,1,1,2,1,1
46932,2,0,3,1,0,2,0,2,2,0,2,2
46938,0,3,0,1,1,0,2,0,1,2,0,1
46940,2,2,2,0,2,1,1,1,1,1,1,1
46943,0,0,3,1,0,2,2,2,2,2,2,2
46950,2,0,3,1,0,0,2,2,0,2,2,0
46954,0,3,3,1,1,0,2,0,0,2,0,0
46964,1,1,1,0,2,1,1,1,1,1,1,1
46965,2,2,2,0,2,2,2,1,2,2,1,2
46968,0,3,0,2,1,0,0,0,0,0,0,0
46971,2,2,3,1,0,2,2,2,2,2,2,2
46985,2,0,3,1,0,2,2,2,2,2,2,2
46999,1,1,1,0,2,1,1,1,1,1,1,1
47011,2,0,3,1,0,2,2,2,2,2,2,2
47013,0,3,0,1,0,1,2,1,1,2,1,1
47021,1,1,1,0,2,1,1,1,1,1,1,1
47026,1,1,1,0,2,1,1,1,1,1,1,1
47029,0,0,3,1,0,2,2,2,2,2,2,2
47035,0,3,0,2,1,0,2,0,0,2,0,0
47036,2,2,1,2,1,1,0,1,1,0,1,1
47043,1,1,1,0,2,1,1,1,1,1,1,1
47051,2,3,0,2,1,0,0,0,0,0,0,0
47064,0,3,0,2,1,0,0,0,0,0,0,0
47066,0,2,2,2,1,0,0,0,1,0,0,1
47077,0,0,3,1,1,0,0,2,0,0,2,0
47080,2,0,3,1,0,2,2,0,0,2,0,0
47082,2,0,3,1,0,2,2,2,2,2,2,2
47087,1,2,2,0,2,1,1,1,1,1,1,1
47089,0,3,0,1,0,1,2,1,1,2,1,1
47090,2,2,2,2,1,0,0,0,0,0,0,0
47094,0,0,3,2,1,0,2,0,0,2,0,0
47098,1,1,1,0,2,1,2,1,1,2,1,1
47103,0,0,3,2,1,0,0,0,0,0,0,0
47107,0,3,0,2,1,0,0,0,0,0,0,0
47109,0,0,3,2,1,0,0,0,0,0,0,0
47123,0,3,0,1,0,2,2,2,2,2,2,2
47125,1,1,1,0,2,1,1,1,1,1,1,1
47132,0,0,3,1,0,2,0,2,2,0,2,2
47133,2,0,0,2,1,0,0,0,0,0,0,0
47139,1,1,1,0,2,1,1,1,1,1,1,1
47141,0,0,3,1,0,2,2,2,0,2,2,0
47146,2,2,2,2,2,0,2,1,1,2,1,1
47148,0,2,0,2,1,0,0,0,0,0,0,0
47149,0,3,0,1,1,0,2,0,1,2,0,1
47150,2,0,3,1,0,2,2,2,2,2,2,2
47155,0,3,3,2,1,0,0,0,0,0,0,0
47161,0,0,3,2,0,0,0,2,0,0,2,0
47162,2,0,3,1,0,2,2,2,2,2,2,2
47168,0,0,3,2,0,2,0,2,0,0,2,0
47173,2,0,3,1,0,2,2,2,2,2,2,2
47174,1,2,2,0,2,1,1,1,1,1,1,1
47179,2,0,3,1,0,2,2,2,2,2,2,2
47184,0,0,3,1,0,2,2,2,2,2,2,2
47185,0,3,0,2,1,0,0,0,0,0,0,0
47206,2,0,3,1,0,2,2,2,2,2,2,2
47215,2,0,3,1,0,2,2,2,2,2,2,2
47224,2,0,3,2,1,2,2,2,0,2,2,0
47229,0,3,3,1,0,2,2,2,2,2,2,2
47230,0,3,3,1,0,2,2,2,0,2,2,0
47235,0,0,3,2,1,0,0,2,0,0,2,0
47236,0,3,0,2,1,0,0,0,0,0,0,0
47238,2,0,3,1,0,2,2,2,2,2,2,2
47240,0,3,3,2,1,0,0,0,0,0,0,0
47254,1,2,2,2,2,1,0,1,1,0,1,1
47255,1,1,1,0,2,1,1,1,1,1,1,1
47263,1,1,1,0,2,1,1,1,1,1,1,1
47273,0,0,3,1,0,2,2,2,2,2,2,2
47274,0,3,0,2,1,0,0,0,0,0,0,0
47275,2,3,0,2,1,0,0,0,0,0,0,0
47281,0,0,2,1,0,2,2,2,2,2,2,2
47283,2,2,3,1,0,0,2,0,0,2,0,0
47285,1,1,1,0,2,1,1,1,1,1,1,1
47286,0,0,0,2,1,0,2,0,0,2,0,0
47293,1,1,1,0,2,1,1,1,1,1,1,1
47295,0,0,3,1,0,2,2,2,2,2,2,2
47307,0,0,3,2,0,2,0,2,0,0,2,0
47309,0,3,0,2,1,0,0,0,0,0,0,0
47311,0,0,3,1,0,2,0,2,0,0,2,0
47316,1,1,1,0,2,1,1,1,1,1,1,1
47321,0,0,3,1,0,2,2,2,2,2,2,2
47326,0,0,3,1,0,2,2,2,2,2,2,2
47327,2,2,2,0,2,1,1,1,1,1,1,1
47330,2,0,3,1,0,2,2,2,2,2,2,2
47331,0,3,3,2,0,2,2,0,2,2,0,2
47332,0,3,0,1,2,0,2,0,1,2,0,1
47333,0,3,0,2,1,0,0,0,0,0,0,0
47335,2,2,0,0,2,0,1,1,0,1,1,0
47342,2,2,3,2,1,0,0,0,0,0,0,0
47344,2,2,2,2,1,0,0,0,0,0,0,0
47345,2,0,3,2,1,0,0,0,0,0,0,0
47350,0,3,0,2,1,0,0,0,0,0,0,0
47353,2,2,2,0,2,1,2,1,1,2,1,1
47357,0,3,0,2,1,0,0,0,0,0,0,0
47359,0,3,0,2,1,0,0,0,0,0,0,0
47376,0,3,0,2,1,0,0,0,0,0,0,0
47379,0,0,3,2,1,0,0,0,0,0,0,0
47384,0,0,3,1,0,2,0,2,2,0,2,2
47385,0,0,3,1,0,2,0,2,2,0,2,2
47397,0,0,3,1,0,2,2,2,2,2,2,2
47404,0,0,3,1,0,2,2,2,2,2,2,2
47405,2,2,2,2,1,0,0,0,0,0,0,0
47411,1,2,2,0,2,1,1,1,1,1,1,1
47413,0,3,0,2,1,0,0,0,0,0,0,0
47414,1,1,2,0,2,1,2,1,1,2,1,1
47418,0,0,3,1,0,2,2,2,0,2,2,0
47421,0,3,0,2,1,0,0,0,1,0,0,1
47422,0,3,0,2,1,0,0,0,0,0,0,0
47430,0,3,0,1,0,2,2,0,2,2,0,2
47438,0,0,3,2,0,2,0,2,0,0,2,0
47439,1,1,1,0,2,1,1,1,1,1,1,1
47443,0,3,0,2,1,0,0,0,0,0,0,0
47444,0,0,3,1,0,2,2,2,2,2,2,2
47445,1,1,1,0,2,1,1,1,1,1,1,1
47447,0,0,3,1,0,2,2,0,2,2,0,2
47448,2,2,3,1,0,2,2,2,2,2,2,2
47454,0,3,0,1,0,2,2,2,2,2,2,2
47459,0,0,3,1,0,2,2,2,0,2,2,0
47460,0,0,3,2,1,0,0,0,0,0,0,0
47464,0,3,0,1,1,0,2,0,1,2,0,1
47472,2,0,3,1,0,0,0,2,0,0,2,0
47479,0,3,3,1,0,2,2,2,2,2,2,2
47480,2,0,3,1,0,2,2,2,2,2,2,2
47483,0,3,0,2,1,0,0,0,0,0,0,0
47485,2,3,0,2,1,0,0,0,0,0,0,0
47486,2,2,2,0,2,1,2,1,1,2,1,1
47487,0,0,3,2,1,0,0,0,0,0,0,0
47493,2,0,3,1,1,0,2,0,0,2,0,0
47502,0,0,3,1,0,0,2,0,0,2,0,0
47508,1,1,1,0,2,1,1,1,1,1,1,1
47522,0,2,0,2,1,0,0,0,0,0,0,0
47525,2,2,3,1,0,2,2,0,2,2,0,2
47526,2,0,3,2,1,2,2,0,0,2,0,0
47530,0,0,3,2,0,2,0,2,0,0,2,0
47539,2,2,3,2,1,0,0,0,0,0,0,0
47545,1,1,2,0,2,1,1,1,1,1,1,1
47547,0,3,0,2,1,0,0,0,0,0,0,0
47548,2,3,0,2,1,0,0,0,0,0,0,0
47549,2,0,3,1,0,2,2,2,2,2,2,2
47555,2,3,0,2,1,0,0,0,0,0,0,0
47563,2,2,2,1,0,2,2,2,2,2,2,2
47566,2,0,3,1,0,2,2,2,0,2,2,0
47570,2,2,0,0,2,1,2,0,1,2,0,1
47571,2,0,3,1,0,2,2,2,2,2,2,2
47588,0,0,3,1,0,2,2,2,2,2,2,2
47589,2,2,2,2,1,0,0,0,0,0,0,0
47590,2,2,2,2,1,0,0,0,0,0,0,0
47597,0,3,0,1,0,2,2,2,2,2,2,2
47605,0,3,2,2,1,0,0,0,0,0,0,0
47606,0,3,2,1,0,1,2,2,1,2,2,1
47617,1,1,2,0,2,1,2,2,2,2,2,2
47621,2,2,2,2,1,0,0,0,0,0,0,0
47634,0,3,0,2,1,0,0,0,0,0,0,0
47639,2,0,3,2,1,0,0,0,0,0,0,0
47649,0,3,0,2,1,0,0,2,0,0,2,0
47652,0,0,3,1,0,2,2,2,0,2,2,0
47656,0,0,3,1,0,2,0,2,2,0,2,2
47665,1,1,1,0,2,1,1,1,1,1,1,1
47669,0,3,0,1,1,2,2,0,0,2,0,0
47671,2,0,3,1,0,2,2,2,2,2,2,2
47687,2,0,3,2,0,0,0,2,0,0,2,0
47691,2,2,2,2,1,1,0,0,1,0,0,1
47694,2,0,3,2,1,0,2,0,0,2,0,0
47696,0,3,0,2,1,0,0,0,0,0,0,0
47707,1,1,1,0,2,1,1,1,1,1,1,1
47723,0,3,0,1,0,2,2,2,0,2,2,0
47733,0,0,3,1,0,2,2,2,0,2,2,0
47744,0,0,3,1,0,2,2,0,2,2,0,2
47752,1,1,1,0,2,1,1,1,1,1,1,1
47754,2,0,3,1,0,2,2,2,2,2,2,2
47755,0,0,3,1,0,2,2,2,2,2,2,2
47756,0,0,3,1,0,2,2,2,2,2,2,2
47770,1,1,1,0,2,1,1,1,1,1,1,1
47773,2,2,2,1,0,2,2,2,2,2,2,2
47776,0,3,0,2,1,0,0,0,0,0,0,0
47786,0,3,0,2,0,2,2,0,2,2,0,2
47788,1,1,2,0,2,1,1,1,1,1,1,1
47794,0,0,3,1,1,2,0,0,0,0,0,0
47798,2,2,2,2,1,0,0,0,0,0,0,0
47807,2,2,2,2,1,0,0,0,0,0,0,0
47811,0,0,3,1,0,2,0,2,2,0,2,2
47817,2,0,3,1,0,2,2,2,0,2,2,0
47820,0,3,0,2,0,2,2,0,1,2,0,1
47825,2,3,0,1,0,2,2,2,2,2,2,2
47828,0,0,3,2,1,0,0,2,0,0,2,0
47842,0,0,3,1,0,2,2,2,2,2,2,2
47844,0,0,3,1,0,2,2,2,2,2,2,2
47849,2,2,2,2,1,0,0,1,0,0,1,0
47853,1,1,1,0,2,1,1,1,1,1,1,1
47857,1,2,1,0,2,1,1,1,1,1,1,1
47858,0,3,3,1,0,2,2,2,2,2,2,2
47869,1,1,1,0,2,1,1,1,1,1,1,1
47882,0,3,3,2,1,0,0,0,0,0,0,0
47892,1,1,1,0,2,1,1,1,1,1,1,1
47897,1,1,1,0,2,1,1,1,1,1,1,1
47899,0,0,0,1,1,0,2,0,0,2,0,0
47901,1,1,1,0,2,1,1,1,1,1,1,1
47902,0,3,0,2,1,0,0,0,0,0,0,0
47906,0,3,0,2,1,0,0,0,0,0,0,0
47915,0,0,3,1,0,2,0,2,2,0,2,2
47916,1,1,1,0,2,1,1,1,1,1,1,1
47927,0,3,0,2,1,0,2,0,1,2,0,1
47931,0,0,3,1,0,2,2,2,0,2,2,0
47941,0,0,3,1,0,2,2,2,2,2,2,2
47945,2,2,2,0,2,1,1,1,1,1,1,1
47946,0,0,3,2,0,2,0,2,0,0,2,0
47951,0,0,0,2,1,0,0,0,0,0,0,0
47952,1,1,1,0,2,1,1,1,1,1,1,1
47961,0,3,0,2,0,0,0,2,0,0,2,0
47962,0,0,3,1,0,2,2,0,0,2,0,0
47963,0,3,0,1,0,2,2,0,2,2,0,2
47968,0,3,0,2,1,0,0,0,0,0,0,0
47969,0,0,3,2,1,0,0,0,0,0,0,0
47970,0,3,0,2,1,0,0,0,0,0,0,0
47978,0,0,0,2,1,0,0,0,0,0,0,0
47984,1,2,2,0,2,1,1,1,1,1,1,1
47988,0,3,3,2,1,0,0,0,0,0,0,0
47989,1,1,1,0,2,1,1,1,1,1,1,1
47991,0,0,3,2,0,2,2,2,2,2,2,2
48001,2,0,3,1,0,0,2,0,0,2,0,0
48002,0,3,0,2,1,0,0,0,0,0,0,0
48003,2,3,0,1,1,2,2,0,2,2,0,2
48011,2,0,3,1,0,2,2,2,2,2,2,2
48012,0,3,0,2,1,0,0,0,0,0,0,0
48020,1,1,1,0,2,1,1,1,1,1,1,1
48024,0,3,0,2,1,0,0,0,0,0,0,0
48026,0,3,0,1,0,2,2,0,2,2,0,2
48031,1,2,2,0,2,1,1,1,1,1,1,1
48032,2,0,3,1,0,2,2,2,0,2,2,0
48033,0,0,3,1,0,2,2,2,2,2,2,2
48034,2,2,3,2,1,0,0,0,0,0,0,0
48035,0,3,0,2,1,0,0,0,0,0,0,0
48037,0,3,0,2,1,0,0,0,0,0,0,0
48040,0,0,3,1,0,2,0,2,2,0,2,2
48046,2,2,2,1,0,2,2,2,1,2,2,1
48047,2,0,3,2,1,0,0,0,0,0,0,0
48052,1,1,1,0,2,1,1,1,1,1,1,1
48064,0,0,3,2,1,0,0,0,0,0,0,0
48067,0,3,0,2,1,0,0,0,0,0,0,0
48069,2,2,3,2,1,0,0,0,0,0,0,0
48075,0,3,0,1,0,2,2,2,2,2,2,2
48091,0,0,3,1,0,2,2,2,0,2,2,0
48094,2,0,3,2,1,0,0,0,0,0,0,0
48097,2,2,3,1,0,2,2,2,2,2,2,2
48098,0,3,0,2,1,0,0,0,0,0,0,0
48099,0,3,0,2,1,0,0,0,0,0,0,0
48109,2,2,0,2,1,1,1,0,1,1,0,1
48117,0,0,3,1,0,2,2,0,0,2,0,0
48125,0,0,3,1,0,2,2,2,2,2,2,2
48134,0,0,3,1,0,2,2,2,0,2,2,0
48138,0,0,3,2,1,0,0,0,0,0,0,0
48144,0,3,0,2,1,0,0,0,0,0,0,0
48147,2,0,3,2,0,2,2,2,2,2,2,2
48150,2,2,2,0,2,1,1,1,2,1,1,2
48157,2,2,0,2,1,0,0,0,0,0,0,0
48160,0,3,0,2,1,0,0,0,0,0,0,0
48169,2,2,3,1,0,2,2,2,2,2,2,2
48170,0,0,3,1,0,2,2,2,2,2,2,2
48171,2,3,0,2,1,0,0,0,0,0,0,0
48174,2,2,2,1,0,2,2,2,2,2,2,2
48176,0,0,3,2,1,0,0,0,0,0,0,0
48178,2,2,0,2,1,0,2,0,0,2,0,0
48181,0,3,0,1,1,0,2,0,1,2,0,1
48187,2,2,2,2,1,0,0,0,0,0,0,0
48191,0,0,3,1,0,2,0,2,2,0,2,2
48212,0,3,0,2,1,0,0,0,0,0,0,0
48213,0,3,0,2,1,0,0,0,0,0,0,0
48215,0,3,0,2,1,0,2,0,0,2,0,0
48219,0,0,3,2,1,0,2,0,0,2,0,0
48220,0,3,0,2,1,0,0,0,0,0,0,0
48224,0,3,0,2,1,0,0,0,0,0,0,0
48235,0,0,3,1,0,2,2,2,2,2,2,2
48236,2,2,0,0,1,0,2,0,0,2,0,0
48245,1,2,2,0,2,1,1,1,1,1,1,1
48247,0,3,0,2,1,0,0,1,0,0,1,0
48258,0,3,0,2,1,2,0,0,0,0,0,0
48260,0,3,0,2,1,0,0,0,0,0,0,0
48261,0,0,3,1,0,2,0,2,2,0,2,2
48265,2,2,1,0,2,1,2,1,1,2,1,1
48280,0,3,0,2,1,0,0,0,0,0,0,0
48281,2,3,0,2,1,0,0,0,0,0,0,0
48290,2,2,3,1,0,2,2,2,2,2,2,2
48298,2,2,1,0,2,1,0,1,1,0,1,1
48305,1,1,1,0,2,1,1,1,1,1,1,1
48308,1,1,2,0,2,1,1,1,1,1,1,1
48312,0,3,0,2,1,0,0,0,0,0,0,0
48318,0,3,3,2,1,0,0,0,0,0,0,0
48344,0,3,3,2,0,2,0,2,0,0,2,0
48346,0,3,0,2,1,0,0,0,1,0,0,1
48354,2,2,2,0,1,1,1,0,1,1,0,1
48355,0,3,0,2,1,0,0,0,0,0,0,0
48357,0,3,0,2,1,0,0,0,0,0,0,0
48360,2,0,3,1,0,2,2,2,2,2,2,2
48364,1,1,1,0,2,1,1,1,1,1,1,1
48365,0,0,3,1,0,2,2,2,2,2,2,2
48366,2,0,3,1,0,2,2,2,0,2,2,0
48368,1,1,1,0,2,1,1,1,1,1,1,1
48369,2,0,3,2,1,0,0,0,0,0,0,0
48379,2,3,0,0,2,0,2,0,1,2,0,1
48385,2,0,3,2,1,0,0,0,0,0,0,0
48388,2,3,0,0,0,2,2,2,2,2,2,2
48393,2,2,0,0,2,1,1,1,1,1,1,1
48397,2,0,2,2,1,0,0,0,0,0,0,0
48402,1,2,2,0,2,0,1,1,0,1,1,0
48408,2,0,3,2,1,2,0,0,0,0,0,0
48409,2,2,2,1,0,2,2,2,2,2,2,2
48414,2,2,2,0,2,1,1,1,1,1,1,1
48416,0,0,3,1,1,0,0,0,0,0,0,0
48425,2,1,1,0,2,1,1,1,1,1,1,1
48426,0,0,3,1,0,2,2,2,2,2,2,2
48427,2,0,3,1,0,2,2,0,2,2,0,2
48428,0,0,3,1,0,2,2,2,2,2,2,2
48429,0,0,3,1,0,2,2,2,2,2,2,2
48430,1,1,1,0,2,1,1,1,1,1,1,1
48433,2,2,2,1,0,2,2,0,2,2,0,2
48437,0,0,3,2,1,0,0,0,0,0,0,0
48443,0,0,3,1,0,2,0,2,2,0,2,2
48444,2,3,0,2,1,0,0,0,0,0,0,0
48445,2,2,2,0,2,1,2,1,1,2,1,1
48446,1,1,1,0,2,1,1,1,1,1,1,1
48447,0,3,0,2,1,0,0,0,0,0,0,0
48456,2,0,3,2,1,0,0,0,0,0,0,0
48458,2,3,0,2,1,0,0,0,0,0,0,0
48460,2,2,2,0,2,0,2,0,1,2,0,1
48461,0,3,0,2,1,0,0,0,0,0,0,0
48466,2,0,3,1,0,2,2,2,2,2,2,2
48467,0,0,3,1,0,2,2,2,2,2,2,2
48478,0,3,0,2,1,0,0,0,0,0,0,0
48480,2,0,3,2,1,2,2,0,0,2,0,0
48482,0,0,3,1,0,2,2,2,2,2,2,2
48514,2,2,3,2,1,2,0,0,0,0,0,0
48515,1,1,2,0,2,1,1,1,1,1,1,1
48516,1,1,1,0,2,1,1,1,1,1,1,1
48520,1,1,1,0,2,1,1,1,1,1,1,1
48521,0,0,3,1,0,2,2,2,0,2,2,0
48523,0,0,3,1,0,2,2,2,2,2,2,2
48525,2,0,3,1,0,2,2,2,0,2,2,0
48540,1,1,2,0,2,1,1,1,2,1,1,2
48544,0,0,3,2,0,2,0,2,0,0,2,0
48546,2,2,3,1,0,2,2,2,2,2,2,2
48550,1,1,1,0,2,1,1,1,1,1,1,1
48558,0,3,0,2,1,0,0,1,0,0,1,0
48559,0,3,0,2,1,0,0,0,0,0,0,0
48560,0,3,0,2,1,0,0,0,0,0,0,0
48563,2,1,2,0,2,1,1,1,1,1,1,1
48566,2,0,3,1,1,0,2,0,0,2,0,0
48571,0,0,3,1,1,0,0,0,0,0,0,0
48573,0,3,3,2,1,2,0,0,0,0,0,0
48574,0,0,3,1,0,2,2,2,2,2,2,2
48587,0,3,0,2,1,0,0,0,0,0,0,0
48588,0,0,3,2,1,0,0,0,0,0,0,0
48589,2,2,2,0,2,1,1,1,1,1,1,1
48596,2,2,2,0,2,1,1,1,1,1,1,1
48608,0,0,3,2,1,0,0,0,0,0,0,0
48620,2,2,3,1,0,2,2,1,2,2,1,2
48623,1,2,2,2,2,0,0,1,0,0,1,0
48631,2,2,2,0,2,1,2,1,1,2,1,1
48649,2,0,3,2,0,2,2,2,0,2,2,0
48650,1,2,2,2,1,0,0,0,0,0,0,0
48651,0,3,0,2,1,0,0,0,0,0,0,0
48657,0,0,3,1,0,2,2,2,0,2,2,0
48666,2,0,3,1,0,2,2,2,2,2,2,2
48676,0,3,0,2,1,0,0,0,0,0,0,0
48680,0,0,3,1,0,2,2,2,2,2,2,2
48684,0,0,3,1,0,2,0,2,0,0,2,0
48686,0,3,0,2,1,0,0,0,0,0,0,0
48688,2,3,0,0,1,0,2,0,1,2,0,1
48691,2,0,3,1,1,0,2,0,0,2,0,0
48692,2,2,2,0,2,1,2,1,1,2,1,1
48695,1,1,1,0,2,1,1,1,1,1,1,1
48696,0,3,0,2,1,0,0,1,0,0,1,0
48698,0,3,0,2,1,0,0,0,0,0,0,0
48700,0,3,0,1,1,0,2,0,0,2,0,0
48701,2,0,3,1,1,0,2,0,0,2,0,0
48703,0,3,0,2,1,0,0,0,0,0,0,0
48708,2,0,0,1,0,0,2,2,0,2,2,0
48716,0,3,0,2,1,0,2,0,0,2,0,0
48720,2,0,3,1,0,2,2,2,2,2,2,2
48721,0,3,0,2,1,0,2,0,1,2,0,1
48724,2,2,3,2,1,0,2,0,0,2,0,0
48728,0,3,0,2,1,0,0,1,0,0,1,0
48729,2,2,2,0,2,1,1,1,2,1,1,2
48731,2,3,0,2,1,0,0,0,0,0,0,0
48734,0,3,0,2,1,0,0,0,0,0,0,0
48745,1,1,2,0,2,1,1,1,1,1,1,1
48747,0,0,3,1,0,2,2,2,2,2,2,2
48751,1,1,1,0,2,1,1,1,1,1,1,1
48758,0,0,3,2,1,0,2,0,0,2,0,0
48762,2,0,3,2,0,2,2,0,0,2,0,0
48773,1,1,1,0,2,1,0,1,1,0,1,1
48780,1,2,2,0,2,1,1,1,1,1,1,1
48783,2,0,3,1,0,2,2,2,0,2,2,0
48785,2,3,0,2,1,0,0,0,0,0,0,0
48786,2,3,0,2,1,0,0,0,0,0,0,0
48788,0,3,0,1,0,2,2,0,0,2,0,0
48793,2,0,3,1,1,0,2,0,0,2,0,0
48797,2,2,2,1,0,2,2,2,2,2,2,2
48804,2,2,2,1,0,2,2,2,2,2,2,2
48806,0,0,3,1,0,2,2,2,2,2,2,2
48807,1,1,1,0,2,1,1,1,1,1,1,1
48818,2,3,0,2,1,0,0,0,0,0,0,0
48821,0,3,0,2,1,0,0,0,0,0,0,0
48828,1,2,2,0,2,1,2,1,1,2,1,1
48833,0,3,0,2,1,0,0,0,0,0,0,0
48840,0,0,3,1,0,2,2,2,2,2,2,2
48843,1,1,1,0,2,1,1,1,1,1,1,1
48844,0,0,3,1,0,2,2,0,0,2,0,0
48846,0,0,3,1,0,2,2,2,0,2,2,0
48847,2,2,2,2,1,0,0,0,0,0,0,0
48853,2,0,3,2,1,0,2,0,0,2,0,0
48855,2,2,3,1,0,2,2,2,0,2,2,0
48857,1,2,2,0,2,1,1,1,1,1,1,1
48867,0,0,3,1,0,2,0,2,2,0,2,2
48870,0,3,0,2,1,0,0,0,0,0,0,0
48879,2,3,0,2,1,0,0,0,0,0,0,0
48882,2,0,3,1,0,2,2,2,2,2,2,2
48886,2,2,2,1,2,1,2,0,1,2,0,1
48889,2,3,0,1,1,0,2,0,0,2,0,0
48892,2,2,2,0,2,1,1,1,1,1,1,1
48897,0,2,2,2,1,1,0,1,1,0,1,1
48913,0,0,3,1,0,2,0,2,2,0,2,2
48918,0,3,0,2,1,0,0,0,1,0,0,1
48922,2,0,3,1,0,2,2,2,2,2,2,2
48927,0,3,0,2,1,0,2,0,0,2,0,0
48929,2,2,2,2,1,1,0,1,1,0,1,1
48930,0,3,0,1,0,2,2,2,2,2,2,2
48935,0,0,3,1,0,2,2,2,0,2,2,0
48937,0,0,3,1,0,0,2,0,0,2,0,0
48950,2,0,3,1,0,2,2,2,0,2,2,0
48953,0,3,0,2,1,0,0,0,0,0,0,0
48960,0,0,3,2,1,0,0,0,0,0,0,0
48964,0,0,3,1,0,2,0,2,0,0,2,0
48967,2,2,0,0,2,1,2,0,1,2,0,1
48974,2,0,3,1,0,2,2,2,2,2,2,2
48975,1,2,2,0,2,1,1,1,1,1,1,1
48980,2,0,3,1,0,2,2,2,2,2,2,2
48981,2,0,3,1,0,2,2,2,2,2,2,2
48984,2,3,0,2,1,0,0,0,0,0,0,0
48986,0,0,3,2,1,0,0,0,0,0,0,0
48991,2,2,2,0,2,1,1,1,1,1,1,1
48994,0,0,3,1,0,2,2,2,2,2,2,2
49004,2,2,2,1,0,2,2,2,2,2,2,2
49007,0,3,0,2,1,0,0,0,0,0,0,0
49008,1,1,1,0,2,1,1,1,1,1,1,1
