state,discovery_month,fire_cause,Temp_pre_7,Wind_pre_7,Hum_pre_7,putout_time,fire_size_bin,fire_size_bin_no
AL,Jun,Debris Burning,18.68263473,1.81257485,72.04790419,0,Mini,3
KS,Apr,Debris Burning,12.70257937,5.004563492,48.25595238,0,Teacup,1
MS,Feb,Arson,9.136746988,2.035542169,58.3313253,0,Teacup,1
GA,May,Debris Burning,22.644,2.3156,77.40829694,0,Mini,3
TX,Jun,Lightning,28.36526946,2.341365462,60.76706827,0,Mini,3
AZ,May,Accidental,22.6396728,2.408588957,25.52556237,0,Teacup,1
AK,May,Lightning,13.86182336,2.6438746440000003,46.51282051,6,Mini,3
NV,Jul,Lightning,20.86470588,1.962352941,28.12352941,1,Medium,4
OR,Sep,Arson,21.58064516,3.661290323,71.87096774,0,Teacup,1
AZ,Jun,Accidental,26.04242424,4.346060606,22.90909091,0,Teacup,1
GA,Jan,Debris Burning,9.336956522,2.257971014,67.59545455,0,Teacup,1
AZ,Apr,Accidental,15.32264151,5.3735849060000005,19.65408805,0,Teacup,1
SD,Apr,Accidental,6.507216495,5.17371134,57.01058201,0,Teacup,1
OK,Mar,Utilities,8.648979592,4.2334693880000005,65.95957447,0,Mini,3
OK,Mar,Debris Burning,12.37698413,3.357142857,65.63727455,0,Medium,4
GA,Mar,Debris Burning,5.992015968,3.217964072,64.11949686,0,Teacup,1
GA,Feb,Accidental,11.84708249,2.214486922,58.61751152,0,Teacup,1
AZ,Apr,Debris Burning,26.17272727,2.911818182,20.8,0,Teacup,1
WA,Jun,Debris Burning,26.12857143,3.614507772,32.13471503,1,Teacup,1
CO,Sep,Lightning,16.81547619,3.684444444,35.97037037,29,Mini,3
GA,Jul,Lightning,27.03379722,1.408541667,62.58823529,0,Mini,3
AZ,May,Lightning,11.45647558,4.412314225,41.11889597,7,Mini,3
AR,Sep,Lightning,22.11309524,1.806349206,58.08134921,0,Teacup,1
UT,Jul,Lightning,18.76576838,6.784225987999999,81.2046167,1,Medium,4
TX,Oct,Utilities,18.62094241,1.837172775,41.90575916,1,Medium,4
AR,Mar,Arson,12.07554672,2.973956262,64.07554672,0,Teacup,1
GA,Oct,Debris Burning,19.97019231,3.188942308,73.17222222,0,Mini,3
AK,Jun,Lightning,18.8373494,1.7801204819999998,42.35542169,81,XL,6
SC,Mar,Debris Burning,6.431211499,3.109650924,59.26153846,0,Medium,4
AR,Dec,Arson,-1.823293173,4.437022133,50.38028169,0,Teacup,1
NC,Apr,Debris Burning,15.34791252,3.3558648110000004,60.94035785,0,Teacup,1
MI,Mar,Accidental,13.41533865,2.645410628,81.71497585,0,Toy,2
GA,Aug,Arson,28.974,3.095333333,61.55333333,0,Teacup,1
MS,Mar,Arson,15.31736527,1.895209581,66.10240964,0,Mini,3
IN,Mar,Debris Burning,2.317365269,3.911976048,70.90625,0,Teacup,1
NC,May,Lightning,23.43574297,3.762650602,82.35112936,0,Medium,4
OR,Aug,Lightning,22.54107143,2.89047619,44.13690476,60,Teacup,1
GA,Mar,Accidental,12.525,3.875595238,65.69642857,0,Teacup,1
SC,Aug,Debris Burning,26.88314607,2.084269663,62.44382022,0,Mini,3
NC,Mar,Debris Burning,6.820909091,4.18440367,75.39449541,0,Teacup,1
OR,Aug,Lightning,22.53718593,3.04507772,37.57512953,1,Toy,2
AZ,Jun,Utilities,31.50248756,3.1875,17.77889447,0,Teacup,1
NE,Jun,Accidental,22.08161616,2.921818182,67.76969697,0,Teacup,1
GA,Nov,Arson,10.11309524,1.811706349,52.30677291,0,Teacup,1
OK,Feb,Debris Burning,2.01863354,1.245341615,63.52051836,0,Teacup,1
GA,Nov,Arson,17.62962963,2.95462963,78.75471698,0,Mini,3
GA,Oct,Debris Burning,16.20257732,1.034020619,69.93055556,0,Toy,2
GA,Nov,Debris Burning,9.22431694,3.18852459,76.07692308,0,Teacup,1
ND,Aug,Arson,21.47619048,1.6916666669999998,73.29166667,0,Teacup,1
MS,Nov,Arson,15.93076923,3.249773756,76.095,0,Mini,3
FL,May,Arson,25.40606061,2.808484848,73.87654321,3,Mini,3
OK,Apr,Arson,22.93456033,5.269120654,52.7654321,0,Teacup,1
ID,Jul,Lightning,24.38452381,2.49047619,33.91616766,1,Medium,4
WA,Aug,Utilities,26.4,7.408333333,45.57738095,5,XL,6
GA,Oct,Arson,11.46258503,1.756923077,50.56716418,0,Teacup,1
AZ,Mar,Utilities,7.567857142999999,4.427380952,58.11377246,0,Mini,3
WA,Jul,Lightning,18.96130346,1.773930754,45.46028513,2,Teacup,1
OK,Mar,Arson,8.736111111,4.150198413,55.36904762,0,Medium,4
ID,Aug,Lightning,22.38257576,5.440909091,37.10606061,0,Teacup,1
KS,Feb,Debris Burning,4.878968254,4.094246032,65.71221532,0,Toy,2
MS,Feb,Arson,9.504819277,1.722891566,54.006024100000005,0,Toy,2
NC,Mar,Utilities,6.18161435,1.582247191,54.30263158,0,Teacup,1
CA,Jun,Utilities,25.28214286,6.0869047620000005,74.62658228,0,Medium,4
CA,Jul,Arson,14.48025751,2.473390558,85.20657277,0,Teacup,1
ND,May,Arson,14.46428571,5.328571429,53.99404762,0,Teacup,1
AR,Sep,Debris Burning,26.61206897,2.970114943,63.75287356,0,Teacup,1
OK,Feb,Utilities,0.531666667,4.353333333,56.46111111,0,Medium,4
ME,Aug,Utilities,18.81785714,1.351190476,69.94047619,0,Teacup,1
MT,May,Debris Burning,6.761538462000001,3.615384615,45.90769231,0,Mini,3
AZ,Jul,Accidental,30.49595745,2.105744681,20.56808511,0,Teacup,1
GA,Dec,Debris Burning,16.47234848,2.010227273,75.65909091,0,Teacup,1
OR,Aug,Lightning,20.674,3.763,42.984,7,Teacup,1
TX,Apr,Debris Burning,22.27222222,3.255555556,57.73737374,0,Teacup,1
MS,Feb,Arson,9.763522013,4.91572327,56.32278481,0,Medium,4
MS,Jun,Debris Burning,19.48588957,2.757668712,72.62962963,0,Teacup,1
AL,Oct,Accidental,23.11111111,3.668888889,66.71111111,0,Teacup,1
MS,Mar,Utilities,7.625595238,4.8005952380000005,74.45333333,0,Mini,3
ID,Jun,Accidental,18.70416667,4.682142857,42.42261905,0,Teacup,1
TX,Sep,Utilities,25.11133603,1.143927126,69.54251012,0,Mini,3
NE,Mar,Arson,1.915151515,6.704848485,67.82828283,0,Medium,4
FL,Dec,Debris Burning,8.667857142999999,4.321428571,70.82142857,0,Teacup,1
MO,Feb,Debris Burning,-3.079365079,2.741071429,64.51190476,0,Teacup,1
MI,Jun,Lightning,9.222560976,3.425,63.70731707,16,Toy,2
NY,Apr,Accidental,10.84411765,2.416033755,45.75949367,0,Teacup,1
AL,Oct,Debris Burning,5.561309524,3.714285714,67.51234568,0,Teacup,1
AL,Mar,Arson,11.80885312,3.614717742,38.29637097,0,Medium,4
OK,Mar,Debris Burning,11.17708333,2.843455497,64.29842932,0,Toy,2
AK,Jun,Lightning,12.6491453,1.558547009,59.59545455,3,Teacup,1
FL,Feb,Debris Burning,8.973893805,1.537333333,64.77927928,0,Teacup,1
TN,Mar,Arson,5.873170732,3.673170732,62.44878049,1,Teacup,1
GA,Dec,Debris Burning,7.088435374,2.9580645160000003,60.51648352,0,Teacup,1
WV,Feb,Arson,1.011707317,1.358536585,57.10731707,0,Teacup,1
OK,Aug,Accidental,26.2797619,4.163690476,57.0297619,0,Medium,4
CA,May,Utilities,19.55978261,4.169230769,63.26373626,0,Medium,4
OH,Nov,Utilities,10.79054726,1.203804348,59.1656051,0,Mini,3
GA,Feb,Debris Burning,8.187878787999999,1.916363636,60.286624200000006,0,Teacup,1
MS,Sep,Arson,25.48214286,2.24251497,73.4691358,0,Teacup,1
AZ,Sep,Lightning,21.1185567,2.281443299,52.68556701,5,Mini,3
CA,Jul,Lightning,23.30232558,2.96025641,29.21794872,1,Teacup,1
GA,Dec,Debris Burning,13.85858586,0.486868687,76.04861111,0,Teacup,1
NM,Apr,Accidental,13.84431138,4.171856287,19.72654691,8,Medium,4
GA,Feb,Debris Burning,11.03459716,2.964114833,63.01005025,0,Toy,2
AL,Jul,Debris Burning,23.47305389,2.432934132,73.27544909999999,0,Medium,4
TX,Feb,Debris Burning,4.5124401910000005,2.976442308,65.31067961,0,Mini,3
KY,Nov,Debris Burning,7.633093525,0.7893442620000001,68.61333333,0,Toy,2
SD,Mar,Accidental,0.3988095239999999,5.891666667000001,73.24390244,0,Teacup,1
SC,Feb,Debris Burning,12.79180887,3.0993174060000004,56.08144796,0,Teacup,1
GA,Sep,Debris Burning,25.36,2.471538462,56.1875,0,Teacup,1
MS,Feb,Debris Burning,10.32202381,2.995833333,81.03184713,0,Teacup,1
UT,Mar,Debris Burning,7.272682927000001,4.82,53.75376884,0,Mini,3
GA,Mar,Arson,13.73214286,2.094047619,57.51190476,1,Mini,3
GA,May,Lightning,21.87896825,1.874206349,67.41361257,0,Mini,3
MS,Sep,Utilities,22.17222222,1.57037037,71.99509804,0,Teacup,1
AZ,Jun,Lightning,24.41071429,4.711111111,20.00198413,0,Teacup,1
NC,Dec,Arson,5.777477477000001,3.2864864860000003,71.78061224,0,Teacup,1
CO,Jul,Lightning,25.05645161,3.518548387,37.20161289999999,1,Teacup,1
MS,Oct,Debris Burning,19.63492063,1.943452381,51.59528908,0,Teacup,1
AL,Feb,Arson,15.78235294,3.301568627,79.17786561,0,Mini,3
CA,Aug,Accidental,18.79620853,1.835545024,79.32701422,2,Medium,4
SD,Jul,Accidental,27.65144509,5.730635838,38.16184971,0,Teacup,1
MS,Nov,Accidental,12.47094188,2.228973843,68.16096579,0,Mini,3
MS,Feb,Debris Burning,9.532934132,2.1886227540000003,65.76047904,0,Teacup,1
CA,Aug,Lightning,13.54545455,0.768181818,40.66666667,0,Medium,4
MS,Feb,Debris Burning,10.53622449,3.532142857,60.38265306,0,Mini,3
WY,Jul,Lightning,24.27978142,3.868131868,31.58241758,7,Mini,3
NY,Apr,Arson,4.270754717,2.715566038,71.06603774,14,Teacup,1
GA,Mar,Arson,11.84545455,1.998787879,60.60869565,0,Mini,3
MS,Mar,Arson,6.267088608,4.003821656,64.89808917,0,Mini,3
NY,Apr,Utilities,1.615079365,3.908730159,76.61386139,0,Teacup,1
KS,Apr,Debris Burning,11.25,4.213690476,58.07831325,0,Medium,4
KS,Mar,Utilities,8.933333333,3.328571429,50.70833333,0,Teacup,1
AK,Jun,Lightning,14.42334096,1.868421053,66.63073394,1,Teacup,1
GA,May,Utilities,20.1005,2.376,64.78481013,0,Teacup,1
MT,Dec,Debris Burning,-2.417142857,4.485714286,72.51428571,0,Toy,2
OR,Oct,Accidental,8.635714286,3.352380952,62.44642857,0,Teacup,1
PA,Apr,Debris Burning,7.52994012,3.47005988,39.26347305,0,Teacup,1
SD,Mar,Utilities,1.502238806,4.229104478,80.72900763,0,Medium,4
WA,Sep,Lightning,21.78988095,3.105357143,78.47023809999999,23,Mini,3
MS,Apr,Arson,16.53796992,2.783458647,81.89453125,0,Mini,3
MO,Apr,Arson,5.048305085,3.284322034,74.02272727,0,Medium,4
CA,Jun,Lightning,13.62424242,2.213333333,27.61585366,165,Large,5
NE,May,Utilities,14.48015873,6.208531746,80.66433566,0,Teacup,1
WI,Jul,Arson,16.82741117,3.375888325,59.64213198,0,Teacup,1
GA,Apr,Debris Burning,11.24345238,3.117857143,58.62420382,0,Teacup,1
NC,Jul,Lightning,27.50798611,3.621254355,80.27436823,0,Teacup,1
MS,Apr,Debris Burning,14.51992032,2.9402,70.31504065,0,Toy,2
MS,Apr,Arson,9.741071429,3.891666667,56.11904762,0,Medium,4
TX,Jul,Debris Burning,28.28116232,2.66012024,78.32865731,0,Toy,2
MS,Mar,Debris Burning,-5.348214286,4.755952381,90.87272727,0,Teacup,1
GA,Mar,Arson,11.750625,2.403125,61.18589744,0,Teacup,1
NV,Jul,Lightning,22.5,3.972477064,31.54205607,4,Mini,3
AL,Mar,Debris Burning,3.4809523810000003,5.645833333,63.19277108,0,Teacup,1
NM,Aug,Lightning,22.11378556,3.26892779,44.67472527,0,Teacup,1
WV,Apr,Debris Burning,14.47381974,4.065236052,72.27173913,0,Toy,2
KS,Mar,Debris Burning,11.015625,2.741884817,58.56613757,0,Toy,2
WY,Aug,Lightning,19.6625,6.186309524,31.16071429,1,Teacup,1
KY,Nov,Debris Burning,10.54255319,0.767553191,54.07446809,1,Teacup,1
KS,Aug,Utilities,25.40963855,4.818072289,57.87898089,0,Mini,3
CA,May,Accidental,18.86195652,3.989010989,63.47252747,0,Teacup,1
ID,Oct,Accidental,6.851785714,1.1267857140000002,57.23214286,0,Teacup,1
SD,Sep,Accidental,24.11445783,7.226506024,52.662650600000006,0,Teacup,1
AL,Mar,Debris Burning,14.96572581,3.471169355,57.28225806,0,Teacup,1
GA,Feb,Debris Burning,12.65868263,2.5782435130000003,73.84278351,0,Mini,3
NM,Jul,Accidental,29.47142857,6.0571428570000005,17.0,0,Teacup,1
MS,Sep,Debris Burning,25.95833333,1.266666667,70.35582822,0,Toy,2
MS,Oct,Debris Burning,22.92682927,1.525609756,77.40853659,0,Teacup,1
MT,Aug,Arson,21.7797619,1.042857143,62.4702381,1,Toy,2
TX,Aug,Lightning,28.17479839,2.300806452,81.02834008,0,Medium,4
CA,Apr,Utilities,14.55384615,4.336871508,55.53631285,0,Medium,4
WI,May,Utilities,10.86760563,4.390140845,55.92957746,0,Toy,2
MS,Mar,Arson,12.41190476,2.813690476,49.94642857,0,Mini,3
KY,Apr,Debris Burning,19.71619048,2.226190476,64.39901478,0,Teacup,1
GA,Jun,Utilities,24.19285714,2.876785714,71.66467066,0,Mini,3
WA,Sep,Arson,17.19018405,3.532716049,41.96296296,1,Teacup,1
AZ,Oct,Lightning,11.37042254,2.74741784,70.47641509,6,Medium,4
AR,Jun,Arson,27.15537849,1.7384,61.39,0,Toy,2
AL,Oct,Accidental,24.92475248,2.990945674,74.29032258,0,Mini,3
CA,Sep,Arson,23.6,1.305294118,42.07058824,6,Toy,2
AR,Nov,Debris Burning,7.81292517,1.115986395,66.34517766,0,Teacup,1
ND,May,Arson,11.00299401,4.815568862,73.51497006,1,Teacup,1
AZ,Aug,Arson,30.38690476,3.786904762,32.04761905,1,Teacup,1
MN,Oct,Arson,11.56944444,1.950595238,64.07676349,1,Toy,2
AL,Mar,Arson,14.29166667,3.71031746,62.68849206,0,Mini,3
AR,Aug,Utilities,28.59832402,2.226815642,68.35795455,0,Mini,3
ID,Jul,Lightning,20.325,2.8625,43.05,0,Medium,4
GA,Mar,Debris Burning,15.70892857,3.304761905,59.43373494,0,Mini,3
NV,Aug,Lightning,28.83333333,4.792261905,74.44047619,0,Teacup,1
MS,Sep,Arson,23.63809524,2.352380952,69.32738095,0,Teacup,1
AZ,Aug,Lightning,17.83888889,2.323888889,62.93854749,11,Medium,4
KS,Apr,Utilities,14.24297872,5.637446809,67.87179487,0,Mini,3
TN,Apr,Debris Burning,8.35059761,2.280677291,60.83823529,0,Toy,2
GA,Oct,Debris Burning,17.84702381,1.560119048,67.9858156,0,Teacup,1
CA,Oct,Utilities,21.06796117,3.983495146,36.38834951,1,Medium,4
PA,May,Utilities,13.43478261,2.515810277,71.00411523,0,Mini,3
GA,Feb,Debris Burning,10.00220588,2.864705882,53.86567164,0,Teacup,1
CA,May,Utilities,26.65989848,2.692385787,34.53299492,0,Teacup,1
SC,Mar,Arson,9.540755467,1.897614314,61.39805825,0,Mini,3
MO,Oct,Accidental,28.72559524,2.753571429,74.64285714,3,Mini,3
MS,Dec,Arson,8.286904762,2.083333333,68.99404762,0,Teacup,1
GA,May,Debris Burning,26.4805726,1.298159509,52.37627812,0,Mini,3
NM,Jun,Lightning,21.19880716,4.659244533,19.67992048,1,Teacup,1
SC,Feb,Utilities,5.105610561000001,2.715841584,49.64102564,0,Teacup,1
MS,Feb,Debris Burning,11.04444444,2.11031746,65.80753968,0,Teacup,1
CA,Jun,Utilities,15.90683761,1.7183760680000002,76.8908046,0,Teacup,1
ID,Aug,Utilities,25.19018405,3.602453988,35.77018634,0,Mini,3
AZ,May,Arson,24.60897436,3.205128205,28.81410256,0,Toy,2
GA,Apr,Debris Burning,19.89166667,2.569047619,69.50299401,0,Teacup,1
UT,Sep,Debris Burning,18.67215909,3.336363636,49.77272727,1,Mini,3
GA,Mar,Debris Burning,11.1756487,2.3499002,53.12145749,0,Mini,3
NY,Apr,Accidental,8.286934673,2.9467336680000003,61.32160804,0,Teacup,1
MS,Feb,Arson,2.598461538,3.891282051,66.75257732,0,Teacup,1
GA,Jan,Debris Burning,7.832692307999999,3.755769231,87.66666667,0,Toy,2
GA,Nov,Arson,12.07216495,2.053947368,45.98684211,0,Mini,3
KY,Apr,Debris Burning,16.59444444,1.979563492,60.70833333,0,Teacup,1
MS,Dec,Arson,8.236686391000001,2.020118343,74.98802395,0,Mini,3
WA,Jul,Arson,26.35185185,1.466666667,40.25925926,2,Teacup,1
AR,Dec,Arson,8.306097561,1.308536585,53.91463415,1,Mini,3
CA,Apr,Utilities,13.77241379,3.0643678160000003,54.0872093,0,Teacup,1
OK,Mar,Arson,6.6769230770000005,3.899408284,73.97575758,0,Teacup,1
WY,Mar,Debris Burning,2.971428571,2.6553571430000003,54.48780488,0,Medium,4
AL,Apr,Debris Burning,9.963690476,5.3434523810000005,50.57142857,0,Teacup,1
AZ,Jun,Lightning,27.9672619,3.7875,27.78571429,1,Medium,4
NV,Jun,Lightning,21.01436464,3.257777778,30.45555556,0,Teacup,1
UT,Aug,Lightning,23.78275862,2.608045977,41.09195402,0,Teacup,1
AZ,May,Accidental,20.23197556,2.443380855,24.94093686,0,Teacup,1
GA,Feb,Debris Burning,4.428571429,1.755952381,63.84146341,0,Medium,4
CA,Jun,Arson,12.61616541,2.1743396230000003,88.48373984,1,Teacup,1
TN,Mar,Arson,10.8880597,2.691044776,69.14427861,1,Teacup,1
GA,Feb,Debris Burning,9.676587302,2.32797619,65.72027972,0,Teacup,1
TX,Apr,Debris Burning,12.42897959,4.059591837,70.27047146,0,Mini,3
MS,Mar,Debris Burning,13.82049689,3.765838509,65.91025641,0,Teacup,1
ID,Aug,Lightning,22.68743961,3.409661836,36.79695431,0,Mini,3
MS,Mar,Arson,13.90060606,2.215243902,76.72727273,0,Toy,2
AZ,Apr,Utilities,17.90098039,2.323529412,36.75490196,1,Mini,3
NM,Jul,Lightning,21.595238100000003,5.159863946000001,66.95070423,1,Teacup,1
CA,Nov,Debris Burning,-0.070588235,1.114705882,77.02287582,0,Teacup,1
SD,Jul,Lightning,24.18086124,4.479904306,44.88038278,0,Teacup,1
OK,Oct,Debris Burning,14.16633267,0.889779559,66.89632829,4,Mini,3
ID,Aug,Lightning,11.9945122,1.670121951,45.56707317,3,Teacup,1
WA,Oct,Accidental,8.052356021,2.6,73.21164021,4,Toy,2
CA,Aug,Lightning,22.64230769,3.261538462,37.53846154,4,Mini,3
NY,Apr,Arson,8.073412698,3.664880952,54.20533881,0,Teacup,1
OR,Aug,Accidental,23.05,4.546551724,42.74137931,0,Teacup,1
KY,Oct,Utilities,18.931643,0.4638945229999999,65.57692308,0,Teacup,1
CA,Nov,Lightning,12.33333333,3.166666667,29.61111111,40,Large,5
MS,Mar,Debris Burning,9.65952381,4.49702381,72.05696203,0,Medium,4
MT,Aug,Lightning,22.39404762,2.660714286,37.66666667,1,Mini,3
NM,Jun,Lightning,20.02564103,1.743589744,31.05128205,0,Teacup,1
AZ,Sep,Lightning,23.06818182,3.670454545,39.36363636,1,Teacup,1
NY,Apr,Arson,4.907638888999999,4.31875,66.46180556,0,Teacup,1
GA,Jul,Lightning,27.04635762,3.571523179,74.21917808,0,Teacup,1
AR,Mar,Debris Burning,9.963346614,2.919130435,76.72580645,0,Teacup,1
MN,Apr,Debris Burning,-1.883673469,3.893265306,66.59707724,0,Teacup,1
WA,Oct,Arson,8.884615385,2.116923077,63.64615385,1,Mini,3
CA,Aug,Utilities,28.875,3.708333333,42.89583333,0,Teacup,1
MS,Aug,Arson,27.26347305,2.020359281,80.73248408,0,Teacup,1
WV,Apr,Utilities,6.474369747999999,2.644537815,65.30555556,0,Mini,3
MS,May,Arson,23.64070796,2.334513274,75.89010989,0,Teacup,1
GA,May,Debris Burning,16.23849372,2.352719665,72.34545455,0,Toy,2
TX,Jul,Utilities,30.6969697,0.936363636,58.84848485,0,Teacup,1
WA,Jul,Utilities,17.57692308,3.433333333,54.16666667,10,Medium,4
NE,Jul,Accidental,28.93888889,4.216161616,62.04040404,0,Teacup,1
CA,Jun,Arson,21.00397614,3.067395626,41.69980119,0,Mini,3
CA,Jul,Utilities,21.53928571,2.372619048,37.42261905,1,Medium,4
GA,Oct,Debris Burning,17.66964286,1.032142857,73.71230159,0,Mini,3
TX,Feb,Debris Burning,11.57061069,3.821755725,79.53815261,0,Teacup,1
GA,Jul,Lightning,28.1452381,2.6815476190000003,73.40522876,0,Teacup,1
CA,May,Accidental,23.70873786,2.909803922,47.15686275,0,Teacup,1
FL,Jun,Lightning,25.59955157,3.010377358,78.54245283,0,Teacup,1
MT,Jul,Accidental,27.5875,3.910625,32.19375,0,Teacup,1
GA,Feb,Arson,10.81149425,2.102298851,52.74269006,0,Mini,3
OK,Dec,Arson,-2.005617978,3.318539326,59.07865169,0,Mini,3
CA,Aug,Lightning,17.23953488,2.120348837,41.38372093,3,Mini,3
GA,Sep,Debris Burning,26.49900596,1.273359841,73.07113821,0,Teacup,1
MN,Apr,Debris Burning,-0.595238095,5.121031746,56.24346076,0,Mini,3
CA,Aug,Lightning,23.0,2.75952381,31.04761905,0,Teacup,1
GA,Mar,Debris Burning,10.17468354,6.353503185,59.27388535,0,Teacup,1
KY,Mar,Accidental,2.365641026,3.668205128,57.2628866,0,Mini,3
CA,Jun,Lightning,13.27634195,3.596023857,82.1598916,3,Teacup,1
AR,Oct,Debris Burning,17.45416667,1.161904762,55.95238095,0,Teacup,1
NY,Apr,Arson,11.23333333,3.642666667,44.25333333,0,Teacup,1
WV,Apr,Debris Burning,10.78969072,3.328659794,48.47948164,0,Teacup,1
FL,Mar,Debris Burning,19.08505747,1.955,82.65777778,0,Teacup,1
ID,Sep,Lightning,13.46022727,0.619886364,46.34659091,41,Medium,4
CA,Jul,Arson,30.55319149,4.5326086960000005,36.32608696,0,Teacup,1
MN,Apr,Arson,7.678571429,4.0505952380000005,68.43558282,0,Toy,2
TN,Sep,Debris Burning,25.32402235,1.659217877,58.67039106,0,Teacup,1
KS,Apr,Debris Burning,9.498598131,5.608490566,66.075,0,Large,5
MS,Dec,Arson,9.105952381,1.175595238,66.07738095,0,Mini,3
AZ,Jul,Lightning,17.77255814,1.7511627909999998,75.6744186,30,Teacup,1
ID,Aug,Utilities,18.34684685,3.027477477,58.63063063,1,Teacup,1
GA,Apr,Arson,13.98395722,3.810695187,56.81868132,0,Teacup,1
MS,Aug,Debris Burning,28.0104712,2.32565445,66.26315789,0,Toy,2
OK,Aug,Arson,31.23742455,2.010663984,54.54527163,0,Teacup,1
AZ,Jul,Lightning,28.09715909,3.638636364,50.45454545,0,Mini,3
GA,Jul,Lightning,27.76161616,1.7773737369999998,68.63312369,0,Teacup,1
GA,Feb,Debris Burning,14.595999999999998,1.628857715,66.71960298,0,Teacup,1
MI,Oct,Accidental,5.875,3.821341463,62.06097561,1,Teacup,1
MT,Aug,Lightning,22.40617978,3.432022472,33.81355932,0,Medium,4
MS,Nov,Arson,9.556687898,2.333757962,69.54248366,0,Teacup,1
MS,Mar,Arson,10.55238095,4.798809524,62.04166667,0,Medium,4
CA,May,Lightning,13.64880952,3.383333333,49.375,0,Teacup,1
GA,May,Lightning,26.79083665,1.822111554,54.24379233,0,Mini,3
AZ,Jun,Lightning,22.52972973,3.484324324,24.27027027,0,Teacup,1
TN,Mar,Arson,11.91650099,3.84473161,65.94497608,1,Mini,3
AR,Aug,Debris Burning,23.74007937,1.635387674,58.92,0,Toy,2
MN,May,Debris Burning,7.021956088,5.309381238,60.61746362,0,Teacup,1
MS,Feb,Arson,9.658730159,4.452380952,73.68253968,0,Mini,3
MS,Sep,Arson,26.7425,2.3995,68.21827411,0,Toy,2
NM,Jun,Lightning,27.4577381,3.823214286,12.88690476,5,Toy,2
MN,Apr,Debris Burning,7.055555556,4.464285714,67.01596806,0,Teacup,1
IN,Apr,Utilities,5.9938848920000005,4.75631769,67.46350365,1,Teacup,1
IL,Nov,Debris Burning,8.819085487,6.835258963999999,61.248000000000005,0,Teacup,1
AZ,Aug,Lightning,19.72160804,2.51025641,47.60512821,11,Teacup,1
WY,Jun,Lightning,20.14371257,2.32994012,45.56287425,3,Medium,4
NM,Jul,Debris Burning,22.19090909,3.0326203210000005,48.85483871,1,Teacup,1
UT,Apr,Debris Burning,8.314942529,3.0155172410000004,35.16091954,2,Mini,3
ND,Nov,Arson,5.447852761,6.011949686,57.30327869,0,Toy,2
CO,Jul,Accidental,22.59281437,2.743712575,44.02439024,0,Toy,2
AK,Jun,Lightning,11.71428571,3.726190476,57.45238095,12,Teacup,1
GA,Nov,Accidental,12.83134921,1.55297619,64.55246253,0,Teacup,1
CA,Dec,Debris Burning,7.49704142,0.713731343,60.32335329,0,Teacup,1
ND,Oct,Arson,5.583333333,4.269444444,64.78260870000001,0,Teacup,1
GA,Nov,Debris Burning,12.61309524,2.661904762,55.84722222,0,Teacup,1
SD,Apr,Debris Burning,5.439363817,4.69582505,68.65207373,0,Mini,3
AL,May,Arson,19.125,1.35952381,50.76923077,0,Mini,3
OR,Jul,Lightning,25.83160622,1.892746114,43.03108808,2,Teacup,1
MS,Feb,Arson,14.19805825,2.234951456,76.61165049,0,Mini,3
KY,Nov,Debris Burning,10.43,0.86194332,69.18208955,0,Teacup,1
MN,Oct,Debris Burning,18.43452381,7.094246032,52.89421158,0,Toy,2
TN,Feb,Arson,9.653723404,2.838829787,59.8579235,0,Mini,3
GA,Aug,Arson,28.94107143,1.82202381,55.77380952,0,Teacup,1
TX,Aug,Lightning,30.48955916,1.955916473,59.92575406,0,Medium,4
AK,Jul,Lightning,52.01449275,2.586956522,50.0,1,Teacup,1
GA,Feb,Debris Burning,6.297619048,2.639880952,63.37254902,0,Teacup,1
FL,Mar,Debris Burning,20.693125,4.02,71.58552632,0,Teacup,1
NY,Mar,Lightning,1.636138614,2.08960396,56.52659574,0,Teacup,1
TX,Sep,Lightning,24.76521739,2.917030568,62.17030568,0,Mini,3
OR,Sep,Lightning,22.70575221,1.128761062,41.70353982,56,Medium,4
GA,Jun,Debris Burning,26.55594714,2.352422907,66.03271028,0,Toy,2
NY,Apr,Debris Burning,9.575897436,3.296410256,49.82564103,0,Teacup,1
CO,Jul,Lightning,22.466,2.99665272,43.22594142,3,Teacup,1
GA,Feb,Debris Burning,6.226600985,2.366169154,57.35204082,0,Teacup,1
KY,Mar,Debris Burning,10.33333333,1.536979167,50.63101604,0,Medium,4
TX,Oct,Arson,23.00759494,5.905063291,62.03797468,0,Toy,2
FL,Sep,Debris Burning,24.6037037,3.17037037,63.2962963,0,Teacup,1
CA,Jul,Arson,21.47619048,2.194047619,74.77245509,0,Mini,3
GA,May,Debris Burning,19.33755656,4.078280543,67.34259259,0,Toy,2
MN,Mar,Debris Burning,4.787735849,3.479716981,78.24641148,0,Teacup,1
MN,May,Debris Burning,5.136309524,3.323214286,61.70833333,0,Teacup,1
OK,Oct,Arson,13.32995781,2.848305085,73.35393258,0,Medium,4
GA,Aug,Debris Burning,27.46488095,1.907738095,72.44047619,0,Toy,2
ID,Jul,Lightning,18.1964497,0.616568047,68.75739645,119,Teacup,1
WY,Aug,Lightning,19.76969697,3.422424242,48.3875,1,Teacup,1
MS,Apr,Debris Burning,15.27321429,4.150595238,58.54216867,0,Toy,2
MS,Feb,Arson,11.21293103,2.485344828,79.74137931,0,Mini,3
